SimTime,Day,TimeOfDay,NumVehicleGenerated,NumVehiclesActive,NumVehiclesWaiting,NumVehicleCompleted,AverageSpeed,VehicleDensity
27805,1,27805,261897,25691,10001,236812,0.0000,0.2556
27806,1,27806,261897,25691,10001,236812,0.0000,0.2556
27807,1,27807,261897,25691,10001,236812,0.0000,0.2556
27808,1,27808,261897,25691,10001,236812,0.0000,0.2556
27809,1,27809,261897,25691,10001,236812,0.0000,0.2556
27810,1,27810,261897,25691,10001,236812,0.0000,0.2556
27811,1,27811,261897,25691,10001,236812,0.0000,0.2556
27812,1,27812,261897,25691,10001,236812,0.0000,0.2556
27813,1,27813,261897,25691,10001,236812,0.0000,0.2556
27814,1,27814,261897,25691,10001,236812,0.0000,0.2556
27815,1,27815,261897,25691,10001,236812,0.0000,0.2556
27816,1,27816,261897,25691,10001,236812,0.0000,0.2556
27817,1,27817,261897,25691,10001,236812,0.0000,0.2556
27818,1,27818,261897,25691,10001,236812,0.0000,0.2556
27819,1,27819,261897,25691,10001,236812,0.0000,0.2556
27820,1,27820,261897,25691,10001,236812,0.0000,0.2556
27821,1,27821,261897,25691,10001,236812,0.0000,0.2556
27822,1,27822,261897,25691,10001,236812,0.0000,0.2556
27823,1,27823,261897,25691,10001,236812,0.0000,0.2556
27824,1,27824,261897,25691,10001,236812,0.0000,0.2556
27825,1,27825,261897,25691,10001,236812,0.0000,0.2556
27826,1,27826,261897,25691,10001,236812,0.0000,0.2556
27827,1,27827,261897,25691,10001,236812,0.0000,0.2556
27828,1,27828,261897,25691,10001,236812,0.0000,0.2556
27829,1,27829,261897,25691,10001,236812,0.0000,0.2556
27830,1,27830,261897,25691,10001,236812,0.0000,0.2556
27831,1,27831,261897,25691,10001,236812,0.0000,0.2556
27832,1,27832,261897,25691,10001,236812,0.0000,0.2556
27833,1,27833,261897,25691,10001,236812,0.0000,0.2556
27834,1,27834,261897,25691,10001,236812,0.0000,0.2556
27835,1,27835,261897,25691,10001,236812,0.0000,0.2556
27836,1,27836,261897,25691,10001,236812,0.0000,0.2556
27837,1,27837,261897,25691,10001,236812,0.0000,0.2556
27838,1,27838,261897,25691,10001,236812,0.0000,0.2556
27839,1,27839,261897,25691,10001,236812,0.0000,0.2556
27840,1,27840,261897,25691,10001,236812,0.0000,0.2556
27841,1,27841,261897,25691,10001,236812,0.0000,0.2556
27842,1,27842,261897,25691,10001,236812,0.0000,0.2556
27843,1,27843,261897,25691,10001,236812,0.0000,0.2556
27844,1,27844,261897,25691,10001,236812,0.0000,0.2556
27845,1,27845,261897,25691,10001,236812,0.0000,0.2556
27846,1,27846,261897,25691,10001,236812,0.0000,0.2556
27847,1,27847,261897,25691,10001,236812,0.0000,0.2556
27848,1,27848,261897,25691,10001,236812,0.0000,0.2556
27849,1,27849,261897,25691,10001,236812,0.0000,0.2556
27850,1,27850,261897,25691,10001,236812,0.0000,0.2556
27851,1,27851,261897,25691,10001,236812,0.0000,0.2556
27852,1,27852,261897,25691,10001,236812,0.0000,0.2556
27853,1,27853,261897,25691,10001,236812,0.0000,0.2556
27854,1,27854,261897,25691,10001,236812,0.0000,0.2556
27855,1,27855,261897,25691,10001,236812,0.0000,0.2556
27856,1,27856,261897,25691,10001,236812,0.0000,0.2556
27857,1,27857,261897,25691,10001,236812,0.0000,0.2556
27858,1,27858,261897,25691,10001,236812,0.0000,0.2556
27859,1,27859,261897,25691,10001,236812,0.0000,0.2556
27860,1,27860,261897,25691,10001,236812,0.0000,0.2556
27861,1,27861,261897,25691,10001,236812,0.0000,0.2556
27862,1,27862,261897,25691,10001,236812,0.0000,0.2556
27863,1,27863,261897,25691,10001,236812,0.0000,0.2556
27864,1,27864,261897,25691,10001,236812,0.0000,0.2556
27865,1,27865,261897,25691,10001,236812,0.0000,0.2556
27866,1,27866,261897,25691,10001,236812,0.0000,0.2556
27867,1,27867,261897,25691,10001,236812,0.0000,0.2556
27868,1,27868,261897,25691,10001,236812,0.0000,0.2556
27869,1,27869,261897,25691,10001,236812,0.0000,0.2556
27870,1,27870,261897,25691,10001,236812,0.0000,0.2556
27871,1,27871,261897,25691,10001,236812,0.0000,0.2556
27872,1,27872,261897,25691,10001,236812,0.0000,0.2556
27873,1,27873,261897,25691,10001,236812,0.0000,0.2556
27874,1,27874,261897,25691,10001,236812,0.0000,0.2556
27875,1,27875,261897,25691,10001,236812,0.0000,0.2556
27876,1,27876,261897,25691,10001,236812,0.0000,0.2556
27877,1,27877,261897,25691,10001,236812,0.0000,0.2556
27878,1,27878,261897,25691,10001,236812,0.0000,0.2556
27879,1,27879,261897,25691,10001,236812,0.0000,0.2556
27880,1,27880,261897,25691,10001,236812,0.0000,0.2556
27881,1,27881,261897,25691,10001,236812,0.0000,0.2556
27882,1,27882,261897,25691,10001,236812,0.0000,0.2556
27883,1,27883,261897,25691,10001,236812,0.0000,0.2556
27884,1,27884,261897,25691,10001,236812,0.0000,0.2556
27885,1,27885,261897,25691,10001,236812,0.0000,0.2556
27886,1,27886,261897,25691,10001,236812,0.0000,0.2556
27887,1,27887,261897,25691,10001,236812,0.0000,0.2556
27888,1,27888,261897,25691,10001,236812,0.0000,0.2556
27889,1,27889,261897,25691,10001,236812,0.0000,0.2556
27890,1,27890,261897,25691,10001,236812,0.0000,0.2556
27891,1,27891,261897,25691,10001,236812,0.0000,0.2556
27892,1,27892,261897,25691,10001,236812,0.0000,0.2556
27893,1,27893,261897,25691,10001,236812,0.0000,0.2556
27894,1,27894,261897,25691,10001,236812,0.0000,0.2556
27895,1,27895,261897,25691,10001,236812,0.0000,0.2556
27896,1,27896,261897,25691,10001,236812,0.0000,0.2556
27897,1,27897,261897,25691,10001,236812,0.0000,0.2556
27898,1,27898,261897,25691,10001,236812,0.0000,0.2556
27899,1,27899,261897,25691,10001,236812,0.0000,0.2556
27900,1,27900,261897,25691,10001,236812,0.0000,0.2556
27901,1,27901,261897,25691,10001,236812,0.0000,0.2556
27902,1,27902,261897,25691,10001,236812,0.0000,0.2556
27903,1,27903,261897,25691,10001,236812,0.0000,0.2556
27904,1,27904,261897,25691,10001,236812,0.0000,0.2556
27905,1,27905,261897,25691,10001,236812,0.0000,0.2556
27906,1,27906,261897,25691,10001,236812,0.0000,0.2556
27907,1,27907,261897,25691,10001,236812,0.0000,0.2556
27908,1,27908,261897,25691,10001,236812,0.0000,0.2556
27909,1,27909,261897,25691,10001,236812,0.0000,0.2556
27910,1,27910,261897,25691,10001,236812,0.0000,0.2556
27911,1,27911,261897,25691,10001,236812,0.0000,0.2556
27912,1,27912,261897,25691,10001,236812,0.0000,0.2556
27913,1,27913,261897,25691,10001,236812,0.0000,0.2556
27914,1,27914,261897,25691,10001,236812,0.0000,0.2556
27915,1,27915,261897,25691,10001,236812,0.0000,0.2556
27916,1,27916,261897,25691,10001,236812,0.0000,0.2556
27917,1,27917,261897,25691,10001,236812,0.0000,0.2556
27918,1,27918,261897,25691,10001,236812,0.0000,0.2556
27919,1,27919,261897,25691,10001,236812,0.0000,0.2556
27920,1,27920,261897,25691,10001,236812,0.0000,0.2556
27921,1,27921,261897,25691,10001,236812,0.0000,0.2556
27922,1,27922,261897,25691,10001,236812,0.0000,0.2556
27923,1,27923,261897,25691,10001,236812,0.0000,0.2556
27924,1,27924,261897,25691,10001,236812,0.0000,0.2556
27925,1,27925,261897,25691,10001,236812,0.0000,0.2556
27926,1,27926,261897,25691,10001,236812,0.0000,0.2556
27927,1,27927,261897,25691,10001,236812,0.0000,0.2556
27928,1,27928,261897,25691,10001,236812,0.0000,0.2556
27929,1,27929,261897,25691,10001,236812,0.0000,0.2556
27930,1,27930,261897,25691,10001,236812,0.0000,0.2556
27931,1,27931,261897,25691,10001,236812,0.0000,0.2556
27932,1,27932,261897,25691,10001,236812,0.0000,0.2556
27933,1,27933,261897,25691,10001,236812,0.0000,0.2556
27934,1,27934,261897,25691,10001,236812,0.0000,0.2556
27935,1,27935,261897,25691,10001,236812,0.0000,0.2556
27936,1,27936,261897,25691,10001,236812,0.0000,0.2556
27937,1,27937,261897,25691,10001,236812,0.0000,0.2556
27938,1,27938,261897,25691,10001,236812,0.0000,0.2556
27939,1,27939,261897,25691,10001,236812,0.0000,0.2556
27940,1,27940,261897,25691,10001,236812,0.0000,0.2556
27941,1,27941,261897,25691,10001,236812,0.0000,0.2556
27942,1,27942,261897,25691,10001,236812,0.0000,0.2556
27943,1,27943,261897,25691,10001,236812,0.0000,0.2556
27944,1,27944,261897,25691,10001,236812,0.0000,0.2556
27945,1,27945,261897,25691,10001,236812,0.0000,0.2556
27946,1,27946,261897,25691,10001,236812,0.0000,0.2556
27947,1,27947,261897,25691,10001,236812,0.0000,0.2556
27948,1,27948,261897,25691,10001,236812,0.0000,0.2556
27949,1,27949,261897,25691,10001,236812,0.0000,0.2556
27950,1,27950,261897,25691,10001,236812,0.0000,0.2556
27951,1,27951,261897,25691,10001,236812,0.0000,0.2556
27952,1,27952,261897,25691,10001,236812,0.0000,0.2556
27953,1,27953,261897,25691,10001,236812,0.0000,0.2556
27954,1,27954,261897,25691,10001,236812,0.0000,0.2556
27955,1,27955,261897,25691,10001,236812,0.0000,0.2556
27956,1,27956,261897,25691,10001,236812,0.0000,0.2556
27957,1,27957,261897,25691,10001,236812,0.0000,0.2556
27958,1,27958,261897,25691,10001,236812,0.0000,0.2556
27959,1,27959,261897,25691,10001,236812,0.0000,0.2556
27960,1,27960,261897,25691,10001,236812,0.0000,0.2556
27961,1,27961,261897,25691,10001,236812,0.0000,0.2556
27962,1,27962,261897,25691,10001,236812,0.0000,0.2556
27963,1,27963,261897,25691,10001,236812,0.0000,0.2556
27964,1,27964,261897,25691,10001,236812,0.0000,0.2556
27965,1,27965,261897,25691,10001,236812,0.0000,0.2556
27966,1,27966,261897,25691,10001,236812,0.0000,0.2556
27967,1,27967,261897,25691,10001,236812,0.0000,0.2556
27968,1,27968,261897,25691,10001,236812,0.0000,0.2556
27969,1,27969,261897,25691,10001,236812,0.0000,0.2556
27970,1,27970,261897,25691,10001,236812,0.0000,0.2556
27971,1,27971,261897,25691,10001,236812,0.0000,0.2556
27972,1,27972,261897,25691,10001,236812,0.0000,0.2556
27973,1,27973,261897,25691,10001,236812,0.0000,0.2556
27974,1,27974,261897,25691,10001,236812,0.0000,0.2556
27975,1,27975,261897,25691,10001,236812,0.0000,0.2556
27976,1,27976,261897,25691,10001,236812,0.0000,0.2556
27977,1,27977,261897,25691,10001,236812,0.0000,0.2556
27978,1,27978,261897,25691,10001,236812,0.0000,0.2556
27979,1,27979,261897,25691,10001,236812,0.0000,0.2556
27980,1,27980,261897,25691,10001,236812,0.0000,0.2556
27981,1,27981,261897,25691,10001,236812,0.0000,0.2556
27982,1,27982,261897,25691,10001,236812,0.0000,0.2556
27983,1,27983,261897,25691,10001,236812,0.0000,0.2556
27984,1,27984,261897,25691,10001,236812,0.0000,0.2556
27985,1,27985,261897,25691,10001,236812,0.0000,0.2556
27986,1,27986,261897,25691,10001,236812,0.0000,0.2556
27987,1,27987,261897,25691,10001,236812,0.0000,0.2556
27988,1,27988,261897,25691,10001,236812,0.0000,0.2556
27989,1,27989,261897,25691,10001,236812,0.0000,0.2556
27990,1,27990,261897,25691,10001,236812,0.0000,0.2556
27991,1,27991,261897,25691,10001,236812,0.0000,0.2556
27992,1,27992,261897,25691,10001,236812,0.0000,0.2556
27993,1,27993,261897,25691,10001,236812,0.0000,0.2556
27994,1,27994,261897,25691,10001,236812,0.0000,0.2556
27995,1,27995,261897,25691,10001,236812,0.0000,0.2556
27996,1,27996,261897,25691,10001,236812,0.0000,0.2556
27997,1,27997,261897,25691,10001,236812,0.0000,0.2556
27998,1,27998,261897,25691,10001,236812,0.0000,0.2556
27999,1,27999,261897,25691,10001,236812,0.0000,0.2556
28000,1,28000,261897,25691,10001,236812,0.0000,0.2556
28001,1,28001,261897,25691,10001,236812,0.0000,0.2556
28002,1,28002,261897,25691,10001,236812,0.0000,0.2556
28003,1,28003,261897,25691,10001,236812,0.0000,0.2556
28004,1,28004,261897,25691,10001,236812,0.0000,0.2556
28005,1,28005,261897,25691,10001,236812,0.0000,0.2556
28006,1,28006,261897,25691,10001,236812,0.0000,0.2556
28007,1,28007,261897,25691,10001,236812,0.0000,0.2556
28008,1,28008,261897,25691,10001,236812,0.0000,0.2556
28009,1,28009,261897,25691,10001,236812,0.0000,0.2556
28010,1,28010,261897,25691,10001,236812,0.0000,0.2556
28011,1,28011,261897,25691,10001,236812,0.0000,0.2556
28012,1,28012,261897,25691,10001,236812,0.0000,0.2556
28013,1,28013,261897,25691,10001,236812,0.0000,0.2556
28014,1,28014,261897,25691,10001,236812,0.0000,0.2556
28015,1,28015,261897,25691,10001,236812,0.0000,0.2556
28016,1,28016,261897,25691,10001,236812,0.0000,0.2556
28017,1,28017,261897,25691,10001,236812,0.0000,0.2556
28018,1,28018,261897,25691,10001,236812,0.0000,0.2556
28019,1,28019,261897,25691,10001,236812,0.0000,0.2556
28020,1,28020,261897,25691,10001,236812,0.0000,0.2556
28021,1,28021,261897,25691,10001,236812,0.0000,0.2556
28022,1,28022,261897,25691,10001,236812,0.0000,0.2556
28023,1,28023,261897,25691,10001,236812,0.0000,0.2556
28024,1,28024,261897,25691,10001,236812,0.0000,0.2556
28025,1,28025,261897,25691,10001,236812,0.0000,0.2556
28026,1,28026,261897,25691,10001,236812,0.0000,0.2556
28027,1,28027,261897,25691,10001,236812,0.0000,0.2556
28028,1,28028,261897,25691,10001,236812,0.0000,0.2556
28029,1,28029,261897,25691,10001,236812,0.0000,0.2556
28030,1,28030,261897,25691,10001,236812,0.0000,0.2556
28031,1,28031,261897,25691,10001,236812,0.0000,0.2556
28032,1,28032,261897,25691,10001,236812,0.0000,0.2556
28033,1,28033,261897,25691,10001,236812,0.0000,0.2556
28034,1,28034,261897,25691,10001,236812,0.0000,0.2556
28035,1,28035,261897,25691,10001,236812,0.0000,0.2556
28036,1,28036,261897,25691,10001,236812,0.0000,0.2556
28037,1,28037,261897,25691,10001,236812,0.0000,0.2556
28038,1,28038,261897,25691,10001,236812,0.0000,0.2556
28039,1,28039,261897,25691,10001,236812,0.0000,0.2556
28040,1,28040,261897,25691,10001,236812,0.0000,0.2556
28041,1,28041,261897,25691,10001,236812,0.0000,0.2556
28042,1,28042,261897,25691,10001,236812,0.0000,0.2556
28043,1,28043,261897,25691,10001,236812,0.0000,0.2556
28044,1,28044,261897,25691,10001,236812,0.0000,0.2556
28045,1,28045,261897,25691,10001,236812,0.0000,0.2556
28046,1,28046,261897,25691,10001,236812,0.0000,0.2556
28047,1,28047,261897,25691,10001,236812,0.0000,0.2556
28048,1,28048,261897,25691,10001,236812,0.0000,0.2556
28049,1,28049,261897,25691,10001,236812,0.0000,0.2556
28050,1,28050,261897,25691,10001,236812,0.0000,0.2556
28051,1,28051,261897,25691,10001,236812,0.0000,0.2556
28052,1,28052,261897,25691,10001,236812,0.0000,0.2556
28053,1,28053,261897,25691,10001,236812,0.0000,0.2556
28054,1,28054,261897,25691,10001,236812,0.0000,0.2556
28055,1,28055,261897,25691,10001,236812,0.0000,0.2556
28056,1,28056,261897,25691,10001,236812,0.0000,0.2556
28057,1,28057,261897,25691,10001,236812,0.0000,0.2556
28058,1,28058,261897,25691,10001,236812,0.0000,0.2556
28059,1,28059,261897,25691,10001,236812,0.0000,0.2556
28060,1,28060,261897,25691,10001,236812,0.0000,0.2556
28061,1,28061,261897,25691,10001,236812,0.0000,0.2556
28062,1,28062,261897,25691,10001,236812,0.0000,0.2556
28063,1,28063,261897,25691,10001,236812,0.0000,0.2556
28064,1,28064,261897,25691,10001,236812,0.0000,0.2556
28065,1,28065,261897,25691,10001,236812,0.0000,0.2556
28066,1,28066,261897,25691,10001,236812,0.0000,0.2556
28067,1,28067,261897,25691,10001,236812,0.0000,0.2556
28068,1,28068,261897,25691,10001,236812,0.0000,0.2556
28069,1,28069,261897,25691,10001,236812,0.0000,0.2556
28070,1,28070,261897,25691,10001,236812,0.0000,0.2556
28071,1,28071,261897,25691,10001,236812,0.0000,0.2556
28072,1,28072,261897,25691,10001,236812,0.0000,0.2556
28073,1,28073,261897,25691,10001,236812,0.0000,0.2556
28074,1,28074,261897,25691,10001,236812,0.0000,0.2556
28075,1,28075,261897,25691,10001,236812,0.0000,0.2556
28076,1,28076,261897,25691,10001,236812,0.0000,0.2556
28077,1,28077,261897,25691,10001,236812,0.0000,0.2556
28078,1,28078,261897,25691,10001,236812,0.0000,0.2556
28079,1,28079,261897,25691,10001,236812,0.0000,0.2556
28080,1,28080,261897,25691,10001,236812,0.0000,0.2556
28081,1,28081,261897,25691,10001,236812,0.0000,0.2556
28082,1,28082,261897,25691,10001,236812,0.0000,0.2556
28083,1,28083,261897,25691,10001,236812,0.0000,0.2556
28084,1,28084,261897,25691,10001,236812,0.0000,0.2556
28085,1,28085,261897,25691,10001,236812,0.0000,0.2556
28086,1,28086,261897,25691,10001,236812,0.0000,0.2556
28087,1,28087,261897,25691,10001,236812,0.0000,0.2556
28088,1,28088,261897,25691,10001,236812,0.0000,0.2556
28089,1,28089,261897,25691,10001,236812,0.0000,0.2556
28090,1,28090,261897,25691,10001,236812,0.0000,0.2556
28091,1,28091,261897,25691,10001,236812,0.0000,0.2556
28092,1,28092,261897,25691,10001,236812,0.0000,0.2556
28093,1,28093,261897,25691,10001,236812,0.0000,0.2556
28094,1,28094,261897,25691,10001,236812,0.0000,0.2556
28095,1,28095,261897,25691,10001,236812,0.0000,0.2556
28096,1,28096,261897,25691,10001,236812,0.0000,0.2556
28097,1,28097,261897,25691,10001,236812,0.0000,0.2556
28098,1,28098,261897,25691,10001,236812,0.0000,0.2556
28099,1,28099,261897,25691,10001,236812,0.0000,0.2556
28100,1,28100,261897,25691,10001,236812,0.0000,0.2556
28101,1,28101,261897,25691,10001,236812,0.0000,0.2556
28102,1,28102,261897,25691,10001,236812,0.0000,0.2556
28103,1,28103,261897,25691,10001,236812,0.0000,0.2556
28104,1,28104,261897,25691,10001,236812,0.0000,0.2556
28105,1,28105,261897,25691,10001,236812,0.0000,0.2556
28106,1,28106,261897,25691,10001,236812,0.0000,0.2556
28107,1,28107,261897,25691,10001,236812,0.0000,0.2556
28108,1,28108,261897,25691,10001,236812,0.0000,0.2556
28109,1,28109,261897,25691,10001,236812,0.0000,0.2556
28110,1,28110,261897,25691,10001,236812,0.0000,0.2556
28111,1,28111,261897,25691,10001,236812,0.0000,0.2556
28112,1,28112,261897,25691,10001,236812,0.0000,0.2556
28113,1,28113,261897,25691,10001,236812,0.0000,0.2556
28114,1,28114,261897,25691,10001,236812,0.0000,0.2556
28115,1,28115,261897,25691,10001,236812,0.0000,0.2556
28116,1,28116,261897,25691,10001,236812,0.0000,0.2556
28117,1,28117,261897,25691,10001,236812,0.0000,0.2556
28118,1,28118,261897,25691,10001,236812,0.0000,0.2556
28119,1,28119,261897,25691,10001,236812,0.0000,0.2556
28120,1,28120,261897,25691,10001,236812,0.0000,0.2556
28121,1,28121,261897,25691,10001,236812,0.0000,0.2556
28122,1,28122,261897,25691,10001,236812,0.0000,0.2556
28123,1,28123,261897,25691,10001,236812,0.0000,0.2556
28124,1,28124,261897,25691,10001,236812,0.0000,0.2556
28125,1,28125,261897,25691,10001,236812,0.0000,0.2556
28126,1,28126,261897,25691,10001,236812,0.0000,0.2556
28127,1,28127,261897,25691,10001,236812,0.0000,0.2556
28128,1,28128,261897,25691,10001,236812,0.0000,0.2556
28129,1,28129,261897,25691,10001,236812,0.0000,0.2556
28130,1,28130,261897,25691,10001,236812,0.0000,0.2556
28131,1,28131,261897,25691,10001,236812,0.0000,0.2556
28132,1,28132,261897,25691,10001,236812,0.0000,0.2556
28133,1,28133,261897,25691,10001,236812,0.0000,0.2556
28134,1,28134,261897,25691,10001,236812,0.0000,0.2556
28135,1,28135,261897,25691,10001,236812,0.0000,0.2556
28136,1,28136,261897,25691,10001,236812,0.0000,0.2556
28137,1,28137,261897,25691,10001,236812,0.0000,0.2556
28138,1,28138,261897,25691,10001,236812,0.0000,0.2556
28139,1,28139,261897,25691,10001,236812,0.0000,0.2556
28140,1,28140,261897,25691,10001,236812,0.0000,0.2556
28141,1,28141,261897,25691,10001,236812,0.0000,0.2556
28142,1,28142,261897,25691,10001,236812,0.0000,0.2556
28143,1,28143,261897,25691,10001,236812,0.0000,0.2556
28144,1,28144,261897,25691,10001,236812,0.0000,0.2556
28145,1,28145,261897,25691,10001,236812,0.0000,0.2556
28146,1,28146,261897,25691,10001,236812,0.0000,0.2556
28147,1,28147,261897,25691,10001,236812,0.0000,0.2556
28148,1,28148,261897,25691,10001,236812,0.0000,0.2556
28149,1,28149,261897,25691,10001,236812,0.0000,0.2556
28150,1,28150,261897,25691,10001,236812,0.0000,0.2556
28151,1,28151,261897,25691,10001,236812,0.0000,0.2556
28152,1,28152,261897,25691,10001,236812,0.0000,0.2556
28153,1,28153,261897,25691,10001,236812,0.0000,0.2556
28154,1,28154,261897,25691,10001,236812,0.0000,0.2556
28155,1,28155,261897,25691,10001,236812,0.0000,0.2556
28156,1,28156,261897,25691,10001,236812,0.0000,0.2556
28157,1,28157,261897,25691,10001,236812,0.0000,0.2556
28158,1,28158,261897,25691,10001,236812,0.0000,0.2556
28159,1,28159,261897,25691,10001,236812,0.0000,0.2556
28160,1,28160,261897,25691,10001,236812,0.0000,0.2556
28161,1,28161,261897,25691,10001,236812,0.0000,0.2556
28162,1,28162,261897,25691,10001,236812,0.0000,0.2556
28163,1,28163,261897,25691,10001,236812,0.0000,0.2556
28164,1,28164,261897,25691,10001,236812,0.0000,0.2556
28165,1,28165,261897,25691,10001,236812,0.0000,0.2556
28166,1,28166,261897,25691,10001,236812,0.0000,0.2556
28167,1,28167,261897,25691,10001,236812,0.0000,0.2556
28168,1,28168,261897,25691,10001,236812,0.0000,0.2556
28169,1,28169,261897,25691,10001,236812,0.0000,0.2556
28170,1,28170,261897,25691,10001,236812,0.0000,0.2556
28171,1,28171,261897,25691,10001,236812,0.0000,0.2556
28172,1,28172,261897,25691,10001,236812,0.0000,0.2556
28173,1,28173,261897,25691,10001,236812,0.0000,0.2556
28174,1,28174,261897,25691,10001,236812,0.0000,0.2556
28175,1,28175,261897,25691,10001,236812,0.0000,0.2556
28176,1,28176,261897,25691,10001,236812,0.0000,0.2556
28177,1,28177,261897,25691,10001,236812,0.0000,0.2556
28178,1,28178,261897,25691,10001,236812,0.0000,0.2556
28179,1,28179,261897,25691,10001,236812,0.0000,0.2556
28180,1,28180,261897,25691,10001,236812,0.0000,0.2556
28181,1,28181,261897,25691,10001,236812,0.0000,0.2556
28182,1,28182,261897,25691,10001,236812,0.0000,0.2556
28183,1,28183,261897,25691,10001,236812,0.0000,0.2556
28184,1,28184,261897,25691,10001,236812,0.0000,0.2556
28185,1,28185,261897,25691,10001,236812,0.0000,0.2556
28186,1,28186,261897,25691,10001,236812,0.0000,0.2556
28187,1,28187,261897,25691,10001,236812,0.0000,0.2556
28188,1,28188,261897,25691,10001,236812,0.0000,0.2556
28189,1,28189,261897,25691,10001,236812,0.0000,0.2556
28190,1,28190,261897,25691,10001,236812,0.0000,0.2556
28191,1,28191,261897,25691,10001,236812,0.0000,0.2556
28192,1,28192,261897,25691,10001,236812,0.0000,0.2556
28193,1,28193,261897,25691,10001,236812,0.0000,0.2556
28194,1,28194,261897,25691,10001,236812,0.0000,0.2556
28195,1,28195,261897,25691,10001,236812,0.0000,0.2556
28196,1,28196,261897,25691,10001,236812,0.0000,0.2556
28197,1,28197,261897,25691,10001,236812,0.0000,0.2556
28198,1,28198,261897,25691,10001,236812,0.0000,0.2556
28199,1,28199,261897,25691,10001,236812,0.0000,0.2556
28200,1,28200,261897,25691,10001,236812,0.0000,0.2556
28201,1,28201,261897,25691,10001,236812,0.0000,0.2556
28202,1,28202,261897,25691,10001,236812,0.0000,0.2556
28203,1,28203,261897,25691,10001,236812,0.0000,0.2556
28204,1,28204,261897,25691,10001,236812,0.0000,0.2556
28205,1,28205,261897,25691,10001,236812,0.0000,0.2556
28206,1,28206,261897,25691,10001,236812,0.0000,0.2556
28207,1,28207,261897,25691,10001,236812,0.0000,0.2556
28208,1,28208,261897,25691,10001,236812,0.0000,0.2556
28209,1,28209,261897,25691,10001,236812,0.0000,0.2556
28210,1,28210,261897,25691,10001,236812,0.0000,0.2556
28211,1,28211,261897,25691,10001,236812,0.0000,0.2556
28212,1,28212,261897,25691,10001,236812,0.0000,0.2556
28213,1,28213,261897,25691,10001,236812,0.0000,0.2556
28214,1,28214,261897,25691,10001,236812,0.0000,0.2556
28215,1,28215,261897,25691,10001,236812,0.0000,0.2556
28216,1,28216,261897,25691,10001,236812,0.0000,0.2556
28217,1,28217,261897,25691,10001,236812,0.0000,0.2556
28218,1,28218,261897,25691,10001,236812,0.0000,0.2556
28219,1,28219,261897,25691,10001,236812,0.0000,0.2556
28220,1,28220,261897,25691,10001,236812,0.0000,0.2556
28221,1,28221,261897,25691,10001,236812,0.0000,0.2556
28222,1,28222,261897,25691,10001,236812,0.0000,0.2556
28223,1,28223,261897,25691,10001,236812,0.0000,0.2556
28224,1,28224,261897,25691,10001,236812,0.0000,0.2556
28225,1,28225,261897,25691,10001,236812,0.0000,0.2556
28226,1,28226,261897,25691,10001,236812,0.0000,0.2556
28227,1,28227,261897,25691,10001,236812,0.0000,0.2556
28228,1,28228,261897,25691,10001,236812,0.0000,0.2556
28229,1,28229,261897,25691,10001,236812,0.0000,0.2556
28230,1,28230,261897,25691,10001,236812,0.0000,0.2556
28231,1,28231,261897,25691,10001,236812,0.0000,0.2556
28232,1,28232,261897,25691,10001,236812,0.0000,0.2556
28233,1,28233,261897,25691,10001,236812,0.0000,0.2556
28234,1,28234,261897,25691,10001,236812,0.0000,0.2556
28235,1,28235,261897,25691,10001,236812,0.0000,0.2556
28236,1,28236,261897,25691,10001,236812,0.0000,0.2556
28237,1,28237,261897,25691,10001,236812,0.0000,0.2556
28238,1,28238,261897,25691,10001,236812,0.0000,0.2556
28239,1,28239,261897,25691,10001,236812,0.0000,0.2556
28240,1,28240,261897,25691,10001,236812,0.0000,0.2556
28241,1,28241,261897,25691,10001,236812,0.0000,0.2556
28242,1,28242,261897,25691,10001,236812,0.0000,0.2556
28243,1,28243,261897,25691,10001,236812,0.0000,0.2556
28244,1,28244,261897,25691,10001,236812,0.0000,0.2556
28245,1,28245,261897,25691,10001,236812,0.0000,0.2556
28246,1,28246,261897,25691,10001,236812,0.0000,0.2556
28247,1,28247,261897,25691,10001,236812,0.0000,0.2556
28248,1,28248,261897,25691,10001,236812,0.0000,0.2556
28249,1,28249,261897,25691,10001,236812,0.0000,0.2556
28250,1,28250,261897,25691,10001,236812,0.0000,0.2556
28251,1,28251,261897,25691,10001,236812,0.0000,0.2556
28252,1,28252,261897,25691,10001,236812,0.0000,0.2556
28253,1,28253,261897,25691,10001,236812,0.0000,0.2556
28254,1,28254,261897,25691,10001,236812,0.0000,0.2556
28255,1,28255,261897,25691,10001,236812,0.0000,0.2556
28256,1,28256,261897,25691,10001,236812,0.0000,0.2556
28257,1,28257,261897,25691,10001,236812,0.0000,0.2556
28258,1,28258,261897,25691,10001,236812,0.0000,0.2556
28259,1,28259,261897,25691,10001,236812,0.0000,0.2556
28260,1,28260,261897,25691,10001,236812,0.0000,0.2556
28261,1,28261,261897,25691,10001,236812,0.0000,0.2556
28262,1,28262,261897,25691,10001,236812,0.0000,0.2556
28263,1,28263,261897,25691,10001,236812,0.0000,0.2556
28264,1,28264,261897,25691,10001,236812,0.0000,0.2556
28265,1,28265,261897,25691,10001,236812,0.0000,0.2556
28266,1,28266,261897,25691,10001,236812,0.0000,0.2556
28267,1,28267,261897,25691,10001,236812,0.0000,0.2556
28268,1,28268,261897,25691,10001,236812,0.0000,0.2556
