T,Smoothed_Pro
39688,2.6791047629960124e-05
39689,2.6794497142281394e-05
39690,2.679794665460266e-05
39691,2.6801396166923932e-05
39692,2.6804845679245198e-05
39693,2.680829519156647e-05
39694,2.6811744703887737e-05
39695,2.681519421620901e-05
39696,2.6818643728530275e-05
39697,2.6822093240851545e-05
39698,2.682554275317281e-05
39699,2.6828992265494083e-05
39700,2.683244177781535e-05
39701,2.6835891290136615e-05
39702,2.6839340802457884e-05
39703,2.684279031477915e-05
39704,2.6846239827100423e-05
39705,2.6849689339421692e-05
39706,2.685313885174296e-05
39707,2.6856588364064227e-05
39708,2.68600378763855e-05
39709,2.6863487388706766e-05
39710,2.6866936901028035e-05
39711,2.68703864133493e-05
39712,2.6873835925670574e-05
39713,2.687728543799184e-05
39714,2.6880734950313106e-05
39715,2.6884184462634375e-05
39716,2.6887633974955644e-05
39717,2.6891083487276914e-05
39718,2.689453299959818e-05
39719,2.6897982511919445e-05
39720,2.6901432024240718e-05
39721,2.6904881536561984e-05
39722,2.6908331048883253e-05
39723,2.691178056120452e-05
39724,2.6915230073525792e-05
39725,2.6918679585847058e-05
39726,2.6922129098168327e-05
39727,2.6925578610489596e-05
39728,2.692902812281087e-05
39729,2.6932477635132135e-05
39730,2.6935927147453404e-05
39731,2.693937665977467e-05
39732,2.6942826172095936e-05
39733,2.694627568441721e-05
39734,2.6949725196738475e-05
39735,2.6953174709059744e-05
39736,2.695662422138101e-05
39737,2.6960073733702283e-05
39738,2.696352324602355e-05
39739,2.696697275834482e-05
39740,2.6970422270666087e-05
39741,2.697387178298736e-05
39742,2.6977321295308626e-05
39743,2.6980770807629895e-05
39744,2.698422031995116e-05
39745,2.6987669832272434e-05
39746,2.69911193445937e-05
39747,2.6994568856914965e-05
39748,2.6998018369236235e-05
39749,2.7001467881557504e-05
39750,2.7004917393878773e-05
39751,2.7008366906200043e-05
39752,2.7011816418521312e-05
39753,2.701526593084258e-05
39754,2.701871544316385e-05
39755,2.7022164955485116e-05
39756,2.7025614467806382e-05
39757,2.7029063980127655e-05
39758,2.703251349244892e-05
39759,2.703596300477019e-05
39760,2.7039412517091456e-05
39761,2.704286202941273e-05
39762,2.7046311541733995e-05
39763,2.7049761054055267e-05
39764,2.7053210566376533e-05
39765,2.7056660078697803e-05
39766,2.7060109591019072e-05
39767,2.706355910334034e-05
39768,2.7067008615661607e-05
39769,2.7070458127982873e-05
39770,2.7073907640304146e-05
39771,2.707735715262541e-05
39772,2.708080666494668e-05
39773,2.708425617726795e-05
39774,2.708770568958922e-05
39775,2.709115520191049e-05
39776,2.7094604714231758e-05
39777,2.7098054226553024e-05
39778,2.7101503738874297e-05
39779,2.7104953251195563e-05
39780,2.7108402763516832e-05
39781,2.7111852275838098e-05
39782,2.711530178815937e-05
39783,2.7118751300480636e-05
39784,2.7122200812801902e-05
39785,2.7125650325123175e-05
39786,2.712909983744444e-05
39787,2.7132549349765714e-05
39788,2.713599886208698e-05
39789,2.713944837440825e-05
39790,2.7142897886729518e-05
39791,2.7146347399050787e-05
39792,2.7149796911372053e-05
39793,2.715324642369332e-05
39794,2.715669593601459e-05
39795,2.7160145448335858e-05
39796,2.7163594960657127e-05
39797,2.7167044472978396e-05
39798,2.7170493985299666e-05
39799,2.7173943497620935e-05
39800,2.7177393009942204e-05
39801,2.718084252226347e-05
39802,2.718429203458474e-05
39803,2.718774154690601e-05
39804,2.7191191059227278e-05
39805,2.7194640571548544e-05
39806,2.719809008386981e-05
39807,2.7201539596191083e-05
39808,2.720498910851235e-05
39809,2.720843862083362e-05
39810,2.7211888133154887e-05
39811,2.721533764547616e-05
39812,2.7218787157797426e-05
39813,2.7222236670118695e-05
39814,2.722568618243996e-05
39815,2.7229135694761234e-05
39816,2.72325852070825e-05
39817,2.7236034719403765e-05
39818,2.7239484231725035e-05
39819,2.72429337440463e-05
39820,2.7246383256367573e-05
39821,2.724983276868884e-05
39822,2.725328228101011e-05
39823,2.7256731793331374e-05
39824,2.7260181305652647e-05
39825,2.7263630817973913e-05
39826,2.726708033029518e-05
39827,2.7270529842616448e-05
39828,2.7273979354937718e-05
39829,2.7277428867258987e-05
39830,2.7280878379580253e-05
39831,2.7284327891901525e-05
39832,2.7287777404222795e-05
39833,2.7291226916544064e-05
39834,2.729467642886533e-05
39835,2.72981259411866e-05
39836,2.730157545350787e-05
39837,2.7305024965829138e-05
39838,2.7308474478150404e-05
39839,2.731192399047167e-05
39840,2.7315373502792942e-05
39841,2.7318823015114208e-05
39842,2.7322272527435478e-05
39843,2.7325722039756747e-05
39844,2.732917155207802e-05
39845,2.7332621064399285e-05
39846,2.7336070576720555e-05
39847,2.733952008904182e-05
39848,2.7342969601363093e-05
39849,2.734641911368436e-05
39850,2.7349868626005625e-05
39851,2.7353318138326894e-05
39852,2.7356767650648164e-05
39853,2.7360217162969433e-05
39854,2.73636666752907e-05
39855,2.736711618761197e-05
39856,2.7370565699933238e-05
39857,2.737401521225451e-05
39858,2.7377464724575776e-05
39859,2.7380914236897045e-05
39860,2.738436374921831e-05
39861,2.7387813261539584e-05
39862,2.739126277386085e-05
39863,2.7394712286182116e-05
39864,2.7398161798503385e-05
39865,2.7401611310824654e-05
39866,2.7405060823145924e-05
39867,2.7408510335467193e-05
39868,2.7411959847788462e-05
39869,2.741540936010973e-05
39870,2.7418858872431e-05
39871,2.7422308384752267e-05
39872,2.7425757897073536e-05
39873,2.7429207409394805e-05
39874,2.7432656921716075e-05
39875,2.743610643403734e-05
39876,2.7439555946358607e-05
39877,2.744300545867988e-05
39878,2.7446454971001145e-05
39879,2.7449904483322418e-05
39880,2.7453353995643684e-05
39881,2.7456803507964956e-05
39882,2.7460253020286222e-05
39883,2.746370253260749e-05
39884,2.7467152044928758e-05
39885,2.7470601557250023e-05
39886,2.7474051069571296e-05
39887,2.7477500581892562e-05
39888,2.748095009421383e-05
39889,2.7484399606535097e-05
39890,2.748784911885637e-05
39891,2.749129863117764e-05
39892,2.749474814349891e-05
39893,2.7498197655820174e-05
39894,2.7501647168141447e-05
39895,2.7505096680462713e-05
39896,2.7508546192783982e-05
39897,2.7511995705105248e-05
39898,2.751544521742652e-05
39899,2.7518894729747787e-05
39900,2.7522344242069053e-05
39901,2.7525793754390322e-05
39902,2.752924326671159e-05
39903,2.7532692779032864e-05
39904,2.753614229135413e-05
39905,2.75395918036754e-05
39906,2.754304131599667e-05
39907,2.7546490828317938e-05
39908,2.7549940340639204e-05
39909,2.7553389852960473e-05
39910,2.7556839365281742e-05
39911,2.756028887760301e-05
39912,2.7563738389924278e-05
39913,2.7567187902245543e-05
39914,2.7570637414566816e-05
39915,2.757408692688809e-05
39916,2.7577536439209355e-05
39917,2.758098595153062e-05
39918,2.758443546385189e-05
39919,2.758788497617316e-05
39920,2.759133448849443e-05
39921,2.759478400081569e-05
39922,2.7598233513136957e-05
39923,2.760168302545823e-05
39924,2.7605132537779496e-05
39925,2.7608582050100768e-05
39926,2.7612031562422034e-05
39927,2.7615481074743307e-05
39928,2.7618930587064573e-05
39929,2.7622380099385842e-05
39930,2.7625829611707108e-05
39931,2.762927912402838e-05
39932,2.7632728636349647e-05
39933,2.7636178148670912e-05
39934,2.7639627660992182e-05
39935,2.764307717331345e-05
39936,2.764652668563472e-05
39937,2.764997619795599e-05
39938,2.765342571027726e-05
39939,2.7656875222598528e-05
39940,2.7660324734919798e-05
39941,2.7663774247241063e-05
39942,2.766722375956233e-05
39943,2.7670673271883602e-05
39944,2.7674122784204868e-05
39945,2.7677572296526137e-05
39946,2.7681021808847403e-05
39947,2.7684471321168676e-05
39948,2.7687920833489942e-05
39949,2.7691370345811214e-05
39950,2.769481985813248e-05
39951,2.769826937045375e-05
39952,2.770171888277502e-05
39953,2.7705168395096288e-05
39954,2.7708617907417554e-05
39955,2.771206741973882e-05
39956,2.7715516932060093e-05
39957,2.771896644438136e-05
39958,2.7722415956702628e-05
39959,2.7725865469023897e-05
39960,2.7729314981345167e-05
39961,2.7732764493666436e-05
39962,2.7736214005987705e-05
39963,2.773966351830897e-05
39964,2.7743113030630244e-05
39965,2.774656254295151e-05
39966,2.775001205527278e-05
39967,2.7753461567594045e-05
39968,2.7756911079915318e-05
39969,2.7760360592236583e-05
39970,2.776381010455785e-05
39971,2.7767259616879122e-05
39972,2.7770709129200388e-05
39973,2.777415864152166e-05
39974,2.7777608153842927e-05
39975,2.7781057666164196e-05
39976,2.7784507178485462e-05
39977,2.7787956690806734e-05
39978,2.7791406203128e-05
39979,2.7794855715449266e-05
39980,2.7798305227770536e-05
39981,2.7801754740091805e-05
39982,2.7805204252413074e-05
39983,2.7808653764734343e-05
39984,2.7812103277055613e-05
39985,2.7815552789376882e-05
39986,2.781900230169815e-05
39987,2.7822451814019417e-05
39988,2.7825901326340687e-05
39989,2.7829350838661956e-05
39990,2.7832800350983225e-05
39991,2.783624986330449e-05
39992,2.7839699375625757e-05
39993,2.784314888794703e-05
39994,2.7846598400268296e-05
39995,2.7850047912589568e-05
39996,2.7853497424910834e-05
39997,2.7856946937232107e-05
39998,2.7860396449553373e-05
39999,2.7863845961874642e-05
40000,2.7867295474195908e-05
40001,2.787089599985476e-05
40002,2.7874496525513618e-05
40003,2.787809705117247e-05
40004,2.7881697576831324e-05
40005,2.788529810249018e-05
40006,2.7888898628149033e-05
40007,2.789249915380789e-05
40008,2.7896099679466743e-05
40009,2.7899700205125596e-05
40010,2.7903300730784446e-05
40011,2.7906901256443302e-05
40012,2.7910501782102155e-05
40013,2.7914102307761012e-05
40014,2.7917702833419868e-05
40015,2.792130335907872e-05
40016,2.7924903884737574e-05
40017,2.7928504410396428e-05
40018,2.7932104936055284e-05
40019,2.7935705461714137e-05
40020,2.7939305987372994e-05
40021,2.7942906513031847e-05
40022,2.79465070386907e-05
40023,2.7950107564349546e-05
40024,2.7953708090008406e-05
40025,2.7957308615667262e-05
40026,2.7960909141326116e-05
40027,2.7964509666984972e-05
40028,2.796811019264382e-05
40029,2.7971710718302678e-05
40030,2.7975311243961528e-05
40031,2.7978911769620388e-05
40032,2.7982512295279238e-05
40033,2.7986112820938097e-05
40034,2.798971334659695e-05
40035,2.7993313872255797e-05
40036,2.7996914397914653e-05
40037,2.8000514923573506e-05
40038,2.8004115449232363e-05
40039,2.8007715974891216e-05
40040,2.801131650055007e-05
40041,2.8014917026208922e-05
40042,2.801851755186778e-05
40043,2.8022118077526635e-05
40044,2.8025718603185488e-05
40045,2.8029319128844345e-05
40046,2.8032919654503194e-05
40047,2.803652018016205e-05
40048,2.80401207058209e-05
40049,2.8043721231479757e-05
40050,2.804732175713861e-05
40051,2.8050922282797467e-05
40052,2.805452280845632e-05
40053,2.8058123334115173e-05
40054,2.806172385977403e-05
40055,2.8065324385432882e-05
40056,2.806892491109174e-05
40057,2.8072525436750592e-05
40058,2.8076125962409445e-05
40059,2.8079726488068298e-05
40060,2.808332701372715e-05
40061,2.8086927539386008e-05
40062,2.809052806504486e-05
40063,2.8094128590703717e-05
40064,2.809772911636257e-05
40065,2.8101329642021424e-05
40066,2.8104930167680277e-05
40067,2.8108530693339133e-05
40068,2.8112131218997986e-05
40069,2.8115731744656843e-05
40070,2.8119332270315696e-05
40071,2.812293279597455e-05
40072,2.8126533321633402e-05
40073,2.813013384729225e-05
40074,2.813373437295111e-05
40075,2.813733489860996e-05
40076,2.814093542426882e-05
40077,2.8144535949927674e-05
40078,2.8148136475586524e-05
40079,2.8151737001245384e-05
40080,2.8155337526904233e-05
40081,2.8158938052563093e-05
40082,2.8162538578221946e-05
40083,2.8166139103880796e-05
40084,2.816973962953965e-05
40085,2.8173340155198502e-05
40086,2.8176940680857355e-05
40087,2.8180541206516212e-05
40088,2.818414173217507e-05
40089,2.818774225783392e-05
40090,2.8191342783492775e-05
40091,2.8194943309151628e-05
40092,2.8198543834810484e-05
40093,2.8202144360469337e-05
40094,2.8205744886128194e-05
40095,2.8209345411787047e-05
40096,2.82129459374459e-05
40097,2.8216546463104753e-05
40098,2.8220146988763606e-05
40099,2.8223747514422463e-05
40100,2.8227348040081316e-05
40101,2.8230948565740172e-05
40102,2.8234549091399022e-05
40103,2.823814961705788e-05
40104,2.824175014271673e-05
40105,2.8245350668375588e-05
40106,2.8248951194034444e-05
40107,2.8252551719693298e-05
40108,2.825615224535215e-05
40109,2.8259752771011e-05
40110,2.8263353296669857e-05
40111,2.826695382232871e-05
40112,2.8270554347987566e-05
40113,2.827415487364642e-05
40114,2.8277755399305273e-05
40115,2.828135592496413e-05
40116,2.8284956450622982e-05
40117,2.828855697628184e-05
40118,2.8292157501940692e-05
40119,2.8295758027599548e-05
40120,2.8299358553258398e-05
40121,2.8302959078917254e-05
40122,2.83065596045761e-05
40123,2.831016013023496e-05
40124,2.8313760655893817e-05
40125,2.831736118155267e-05
40126,2.832096170721152e-05
40127,2.8324562232870373e-05
40128,2.8328162758529233e-05
40129,2.8331763284188083e-05
40130,2.8335363809846942e-05
40131,2.8338964335505792e-05
40132,2.8342564861164645e-05
40133,2.8346165386823505e-05
40134,2.834976591248235e-05
40135,2.8353366438141208e-05
40136,2.835696696380006e-05
40137,2.8360567489458917e-05
40138,2.836416801511777e-05
40139,2.8367768540776624e-05
40140,2.8371369066435477e-05
40141,2.8374969592094333e-05
40142,2.837857011775319e-05
40143,2.8382170643412043e-05
40144,2.8385771169070896e-05
40145,2.838937169472975e-05
40146,2.8392972220388605e-05
40147,2.8396572746047455e-05
40148,2.840017327170631e-05
40149,2.8403773797365165e-05
40150,2.840737432302402e-05
40151,2.8410974848682874e-05
40152,2.8414575374341727e-05
40153,2.8418175900000584e-05
40154,2.8421776425659437e-05
40155,2.8425376951318294e-05
40156,2.8428977476977147e-05
40157,2.8432578002636e-05
40158,2.8436178528294853e-05
40159,2.8439779053953706e-05
40160,2.8443379579612562e-05
40161,2.8446980105271415e-05
40162,2.8450580630930272e-05
40163,2.845418115658912e-05
40164,2.8457781682247978e-05
40165,2.846138220790683e-05
40166,2.8464982733565688e-05
40167,2.846858325922454e-05
40168,2.8472183784883397e-05
40169,2.847578431054225e-05
40170,2.8479384836201103e-05
40171,2.8482985361859957e-05
40172,2.8486585887518806e-05
40173,2.8490186413177666e-05
40174,2.8493786938836516e-05
40175,2.849738746449537e-05
40176,2.8500987990154222e-05
40177,2.850458851581308e-05
40178,2.850818904147194e-05
40179,2.8511789567130788e-05
40180,2.8515390092789648e-05
40181,2.8518990618448494e-05
40182,2.852259114410735e-05
40183,2.8526191669766204e-05
40184,2.8529792195425057e-05
40185,2.853339272108391e-05
40186,2.8536993246742767e-05
40187,2.854059377240162e-05
40188,2.8544194298060473e-05
40189,2.854779482371933e-05
40190,2.8551395349378182e-05
40191,2.855499587503704e-05
40192,2.8558596400695892e-05
40193,2.8562196926354745e-05
40194,2.8565797452013598e-05
40195,2.8569397977672455e-05
40196,2.8572998503331308e-05
40197,2.857659902899016e-05
40198,2.8580199554649017e-05
40199,2.858380008030787e-05
40200,2.8587400605966723e-05
40201,2.8591001131625577e-05
40202,2.8594601657284433e-05
40203,2.8598202182943286e-05
40204,2.8601802708602143e-05
40205,2.8605403234260996e-05
40206,2.860900375991985e-05
40207,2.8612604285578705e-05
40208,2.8616204811237555e-05
40209,2.861980533689641e-05
40210,2.8623405862555265e-05
40211,2.862700638821412e-05
40212,2.8630606913872974e-05
40213,2.8634207439531827e-05
40214,2.8637807965190684e-05
40215,2.8641408490849537e-05
40216,2.8645009016508393e-05
40217,2.8648609542167246e-05
40218,2.86522100678261e-05
40219,2.8655810593484953e-05
40220,2.865941111914381e-05
40221,2.8663011644802655e-05
40222,2.8666612170461512e-05
40223,2.8670212696120372e-05
40224,2.8673813221779225e-05
40225,2.8677413747438075e-05
40226,2.8681014273096928e-05
40227,2.8684614798755784e-05
40228,2.8688215324414637e-05
40229,2.8691815850073497e-05
40230,2.8695416375732347e-05
40231,2.86990169013912e-05
40232,2.8702617427050056e-05
40233,2.8706217952708906e-05
40234,2.8709818478367763e-05
40235,2.8713419004026616e-05
40236,2.8717019529685472e-05
40237,2.8720620055344322e-05
40238,2.8724220581003178e-05
40239,2.872782110666203e-05
40240,2.8731421632320888e-05
40241,2.8735022157979744e-05
40242,2.8738622683638597e-05
40243,2.874222320929745e-05
40244,2.8745823734956304e-05
40245,2.874942426061516e-05
40246,2.875302478627401e-05
40247,2.8756625311932866e-05
40248,2.876022583759172e-05
40249,2.8763826363250572e-05
40250,2.876742688890943e-05
40251,2.8771027414568282e-05
40252,2.877462794022714e-05
40253,2.877822846588599e-05
40254,2.8781828991544848e-05
40255,2.8785429517203698e-05
40256,2.8789030042862554e-05
40257,2.8792630568521407e-05
40258,2.879623109418026e-05
40259,2.8799831619839117e-05
40260,2.880343214549797e-05
40261,2.8807032671156823e-05
40262,2.8810633196815676e-05
40263,2.8814233722474533e-05
40264,2.8817834248133386e-05
40265,2.8821434773792242e-05
40266,2.8825035299451095e-05
40267,2.882863582510995e-05
40268,2.8832236350768805e-05
40269,2.8835836876427658e-05
40270,2.8839437402086508e-05
40271,2.884303792774536e-05
40272,2.884663845340422e-05
40273,2.885023897906307e-05
40274,2.8853839504721924e-05
40275,2.8857440030380777e-05
40276,2.8861040556039633e-05
40277,2.8864641081698493e-05
40278,2.8868241607357343e-05
40279,2.8871842133016196e-05
40280,2.887544265867505e-05
40281,2.8879043184333905e-05
40282,2.888264370999276e-05
40283,2.888624423565161e-05
40284,2.8889844761310465e-05
40285,2.889344528696932e-05
40286,2.8897045812628174e-05
40287,2.8900646338287027e-05
40288,2.8904246863945884e-05
40289,2.8907847389604737e-05
40290,2.8911447915263593e-05
40291,2.8915048440922447e-05
40292,2.89186489665813e-05
40293,2.8922249492240153e-05
40294,2.892585001789901e-05
40295,2.8929450543557862e-05
40296,2.8933051069216715e-05
40297,2.8936651594875572e-05
40298,2.894025212053442e-05
40299,2.8943852646193278e-05
40300,2.894745317185213e-05
40301,2.8951053697510988e-05
40302,2.895465422316984e-05
40303,2.8958254748828697e-05
40304,2.896185527448755e-05
40305,2.8965455800146403e-05
40306,2.896905632580526e-05
40307,2.897265685146411e-05
40308,2.8976257377122966e-05
40309,2.897985790278182e-05
40310,2.8983458428440672e-05
40311,2.8987058954099522e-05
40312,2.8990659479758382e-05
40313,2.8994260005417238e-05
40314,2.899786053107609e-05
40315,2.9001461056734948e-05
40316,2.9005061582393794e-05
40317,2.9008662108052654e-05
40318,2.9012262633711504e-05
40319,2.9015863159370364e-05
40320,2.901946368502921e-05
40321,2.9023064210688066e-05
40322,2.902666473634692e-05
40323,2.9030265262005773e-05
40324,2.903386578766463e-05
40325,2.9037466313323482e-05
40326,2.904106683898234e-05
40327,2.9044667364641192e-05
40328,2.9048267890300045e-05
40329,2.9051868415958898e-05
40330,2.9055468941617754e-05
40331,2.905906946727661e-05
40332,2.906266999293546e-05
40333,2.9066270518594317e-05
40334,2.906987104425317e-05
40335,2.9073471569912023e-05
40336,2.9077072095570876e-05
40337,2.9080672621229733e-05
40338,2.9084273146888586e-05
40339,2.9087873672547442e-05
40340,2.9091474198206296e-05
40341,2.909507472386515e-05
40342,2.9098675249524005e-05
40343,2.9102275775182858e-05
40344,2.9105876300841715e-05
40345,2.9109476826500564e-05
40346,2.911307735215942e-05
40347,2.9116677877818274e-05
40348,2.9120278403477127e-05
40349,2.9123878929135984e-05
40350,2.9127479454794837e-05
40351,2.9131079980453693e-05
40352,2.9134680506112546e-05
40353,2.91382810317714e-05
40354,2.9141881557430252e-05
40355,2.914548208308911e-05
40356,2.9149082608747962e-05
40357,2.9152683134406815e-05
40358,2.915628366006567e-05
40359,2.9159884185724525e-05
40360,2.9163484711383378e-05
40361,2.9167085237042227e-05
40362,2.9170685762701087e-05
40363,2.917428628835994e-05
40364,2.9177886814018797e-05
40365,2.918148733967765e-05
40366,2.91850878653365e-05
40367,2.918868839099536e-05
40368,2.9192288916654213e-05
40369,2.9195889442313062e-05
40370,2.9199489967971916e-05
40371,2.9203090493630772e-05
40372,2.9206691019289622e-05
40373,2.9210291544948478e-05
40374,2.921389207060733e-05
40375,2.9217492596266188e-05
40376,2.9221093121925044e-05
40377,2.9224693647583897e-05
40378,2.922829417324275e-05
40379,2.9231894698901604e-05
40380,2.923549522456046e-05
40381,2.9239095750219313e-05
40382,2.9242696275878166e-05
40383,2.924629680153702e-05
40384,2.9249897327195872e-05
40385,2.925349785285473e-05
40386,2.9257098378513582e-05
40387,2.926069890417244e-05
40388,2.926429942983129e-05
40389,2.9267899955490148e-05
40390,2.9271500481148998e-05
40391,2.9275101006807854e-05
40392,2.9278701532466707e-05
40393,2.9282302058125564e-05
40394,2.9285902583784417e-05
40395,2.928950310944327e-05
40396,2.9293103635102123e-05
40397,2.9296704160760976e-05
40398,2.9300304686419833e-05
40399,2.9303905212078686e-05
40400,2.9307505737737542e-05
40401,2.931108555003882e-05
40402,2.9311849199552584e-05
40403,2.9312612849066345e-05
40404,2.931337649858011e-05
40405,2.9314140148093865e-05
40406,2.931490379760763e-05
40407,2.9315667447121392e-05
40408,2.9316431096635157e-05
40409,2.931719474614892e-05
40410,2.931795839566268e-05
40411,2.9318722045176446e-05
40412,2.931948569469021e-05
40413,2.9320249344203973e-05
40414,2.9321012993717734e-05
40415,2.9321776643231496e-05
40416,2.932254029274526e-05
40417,2.932330394225902e-05
40418,2.9324067591772788e-05
40419,2.9324831241286546e-05
40420,2.9325594890800308e-05
40421,2.9326358540314073e-05
40422,2.9327122189827835e-05
40423,2.93278858393416e-05
40424,2.932864948885536e-05
40425,2.9329413138369123e-05
40426,2.9330176787882885e-05
40427,2.933094043739665e-05
40428,2.9331704086910412e-05
40429,2.9332467736424177e-05
40430,2.933323138593794e-05
40431,2.9333995035451704e-05
40432,2.9334758684965462e-05
40433,2.933552233447923e-05
40434,2.9336285983992986e-05
40435,2.933704963350675e-05
40436,2.9337813283020512e-05
40437,2.9338576932534277e-05
40438,2.933934058204804e-05
40439,2.9340104231561804e-05
40440,2.9340867881075566e-05
40441,2.934163153058933e-05
40442,2.9342395180103093e-05
40443,2.9343158829616854e-05
40444,2.9343922479130613e-05
40445,2.9344686128644374e-05
40446,2.934544977815814e-05
40447,2.93462134276719e-05
40448,2.9346977077185666e-05
40449,2.9347740726699428e-05
40450,2.9348504376213193e-05
40451,2.9349268025726955e-05
40452,2.935003167524072e-05
40453,2.9350795324754482e-05
40454,2.9351558974268243e-05
40455,2.9352322623782005e-05
40456,2.935308627329577e-05
40457,2.935384992280953e-05
40458,2.9354613572323297e-05
40459,2.9355377221837055e-05
40460,2.935614087135082e-05
40461,2.9356904520864582e-05
40462,2.9357668170378347e-05
40463,2.9358431819892106e-05
40464,2.935919546940587e-05
40465,2.9359959118919632e-05
40466,2.9360722768433394e-05
40467,2.936148641794716e-05
40468,2.936225006746092e-05
40469,2.9363013716974686e-05
40470,2.9363777366488448e-05
40471,2.9364541016002213e-05
40472,2.936530466551597e-05
40473,2.9366068315029733e-05
40474,2.9366831964543495e-05
40475,2.936759561405726e-05
40476,2.936835926357102e-05
40477,2.9369122913084786e-05
40478,2.9369886562598548e-05
40479,2.9370650212112313e-05
40480,2.9371413861626075e-05
40481,2.937217751113984e-05
40482,2.9372941160653602e-05
40483,2.9373704810167364e-05
40484,2.9374468459681122e-05
40485,2.937523210919489e-05
40486,2.937599575870865e-05
40487,2.9376759408222414e-05
40488,2.9377523057736175e-05
40489,2.9378286707249937e-05
40490,2.9379050356763702e-05
40491,2.9379814006277464e-05
40492,2.938057765579123e-05
40493,2.9381341305304987e-05
40494,2.9382104954818752e-05
40495,2.9382868604332514e-05
40496,2.938363225384628e-05
40497,2.9384395903360038e-05
40498,2.9385159552873806e-05
40499,2.9385923202387564e-05
40500,2.938668685190133e-05
40501,2.938745050141509e-05
40502,2.9388214150928853e-05
40503,2.9388977800442615e-05
40504,2.938974144995638e-05
40505,2.939050509947014e-05
40506,2.939126874898391e-05
40507,2.9392032398497668e-05
40508,2.9392796048011433e-05
40509,2.9393559697525195e-05
40510,2.939432334703896e-05
40511,2.9395086996552722e-05
40512,2.939585064606648e-05
40513,2.9396614295580242e-05
40514,2.9397377945094004e-05
40515,2.939814159460777e-05
40516,2.9398905244121534e-05
40517,2.9399668893635296e-05
40518,2.9400432543149057e-05
40519,2.9401196192662822e-05
40520,2.9401959842176584e-05
40521,2.940272349169035e-05
40522,2.9403487141204107e-05
40523,2.9404250790717873e-05
40524,2.940501444023163e-05
40525,2.9405778089745403e-05
40526,2.9406541739259164e-05
40527,2.9407305388772923e-05
40528,2.9408069038286684e-05
40529,2.940883268780045e-05
40530,2.940959633731421e-05
40531,2.9410359986827973e-05
40532,2.9411123636341735e-05
40533,2.94118872858555e-05
40534,2.941265093536926e-05
40535,2.9413414584883027e-05
40536,2.941417823439679e-05
40537,2.9414941883910547e-05
40538,2.9415705533424315e-05
40539,2.9416469182938073e-05
40540,2.941723283245184e-05
40541,2.94179964819656e-05
40542,2.9418760131479362e-05
40543,2.9419523780993124e-05
40544,2.9420287430506892e-05
40545,2.9421051080020654e-05
40546,2.9421814729534416e-05
40547,2.9422578379048177e-05
40548,2.9423342028561942e-05
40549,2.9424105678075704e-05
40550,2.942486932758947e-05
40551,2.9425632977103224e-05
40552,2.942639662661699e-05
40553,2.942716027613075e-05
40554,2.9427923925644523e-05
40555,2.942868757515828e-05
40556,2.9429451224672043e-05
40557,2.9430214874185805e-05
40558,2.9430978523699566e-05
40559,2.943174217321333e-05
40560,2.9432505822727093e-05
40561,2.9433269472240855e-05
40562,2.9434033121754616e-05
40563,2.943479677126838e-05
40564,2.9435560420782147e-05
40565,2.9436324070295905e-05
40566,2.9437087719809667e-05
40567,2.9437851369323432e-05
40568,2.9438615018837194e-05
40569,2.943937866835096e-05
40570,2.944014231786472e-05
40571,2.9440905967378482e-05
40572,2.9441669616892244e-05
40573,2.9442433266406012e-05
40574,2.9443196915919774e-05
40575,2.9443960565433536e-05
40576,2.9444724214947297e-05
40577,2.9445487864461062e-05
40578,2.9446251513974824e-05
40579,2.944701516348859e-05
40580,2.9447778813002344e-05
40581,2.944854246251611e-05
40582,2.944930611202987e-05
40583,2.9450069761543636e-05
40584,2.94508334110574e-05
40585,2.945159706057116e-05
40586,2.9452360710084925e-05
40587,2.9453124359598686e-05
40588,2.945388800911245e-05
40589,2.9454651658626213e-05
40590,2.9455415308139975e-05
40591,2.9456178957653733e-05
40592,2.9456942607167505e-05
40593,2.9457706256681267e-05
40594,2.9458469906195025e-05
40595,2.9459233555708787e-05
40596,2.9459997205222552e-05
40597,2.9460760854736314e-05
40598,2.946152450425008e-05
40599,2.946228815376384e-05
40600,2.9463051803277602e-05
40601,2.9464774849054685e-05
40602,2.946649789483177e-05
40603,2.946822094060885e-05
40604,2.946994398638593e-05
40605,2.947166703216301e-05
40606,2.947339007794009e-05
40607,2.9475113123717176e-05
40608,2.9476836169494255e-05
40609,2.9478559215271337e-05
40610,2.9480282261048416e-05
40611,2.9482005306825502e-05
40612,2.948372835260258e-05
40613,2.948545139837967e-05
40614,2.948717444415675e-05
40615,2.9488897489933828e-05
40616,2.9490620535710907e-05
40617,2.949234358148799e-05
40618,2.9494066627265072e-05
40619,2.949578967304215e-05
40620,2.9497512718819233e-05
40621,2.9499235764596322e-05
40622,2.95009588103734e-05
40623,2.950268185615048e-05
40624,2.950440490192756e-05
40625,2.9506127947704645e-05
40626,2.9507850993481724e-05
40627,2.9509574039258807e-05
40628,2.951129708503589e-05
40629,2.951302013081297e-05
40630,2.9514743176590054e-05
40631,2.9516466222367133e-05
40632,2.9518189268144215e-05
40633,2.95199123139213e-05
40634,2.952163535969838e-05
40635,2.952335840547546e-05
40636,2.9525081451252545e-05
40637,2.9526804497029624e-05
40638,2.9528527542806703e-05
40639,2.9530250588583782e-05
40640,2.953197363436087e-05
