T,TTI
44895,2.2576133259218712e-05
44896,2.2576133259218712e-05
44897,2.2576133259218712e-05
44898,2.2576133259218712e-05
44899,2.2576133259218712e-05
44900,2.2576133259218712e-05
44901,2.2576133259218712e-05
44902,2.2576133259218712e-05
44903,2.2576133259218712e-05
44904,2.2576133259218712e-05
44905,2.2576133259218712e-05
44906,2.2576133259218712e-05
44907,2.2337565077696982e-05
44908,2.229780371411003e-05
44909,2.229780371411003e-05
44910,2.229780371411003e-05
44911,2.229780371411003e-05
44912,2.229780371411003e-05
44913,2.229780371411003e-05
44914,2.229780371411003e-05
44915,2.229780371411003e-05
44916,2.229780371411003e-05
44917,2.229780371411003e-05
44918,2.229780371411003e-05
44919,2.229780371411003e-05
44920,2.229780371411003e-05
44921,2.229780371411003e-05
44922,2.229780371411003e-05
44923,2.229780371411003e-05
44924,2.229780371411003e-05
44925,2.229780371411003e-05
44926,2.229780371411003e-05
44927,2.229780371411003e-05
44928,2.229780371411003e-05
44929,2.229780371411003e-05
44930,2.229780371411003e-05
44931,2.229780371411003e-05
44932,2.229780371411003e-05
44933,2.229780371411003e-05
44934,2.229780371411003e-05
44935,2.229780371411003e-05
44936,2.229780371411003e-05
44937,2.229780371411003e-05
44938,2.229780371411003e-05
44939,2.229780371411003e-05
44940,2.229780371411003e-05
44941,2.229780371411003e-05
44942,2.229780371411003e-05
44943,2.229780371411003e-05
44944,2.229780371411003e-05
44945,2.229780371411003e-05
44946,2.229780371411003e-05
44947,2.229780371411003e-05
44948,2.229780371411003e-05
44949,2.229780371411003e-05
44950,2.229780371411003e-05
44951,2.229780371411003e-05
44952,2.229780371411003e-05
44953,2.229780371411003e-05
44954,2.229780371411003e-05
44955,2.229780371411003e-05
44956,2.229780371411003e-05
44957,2.229780371411003e-05
44958,2.229780371411003e-05
44959,2.229780371411003e-05
44960,2.229780371411003e-05
44961,2.229780371411003e-05
44962,2.229780371411003e-05
44963,2.229780371411003e-05
44964,2.229780371411003e-05
44965,2.229780371411003e-05
44966,2.2258042350523075e-05
44967,2.2417087804870897e-05
44968,2.233756507769699e-05
44969,2.233756507769699e-05
44970,2.233756507769699e-05
44971,2.233756507769699e-05
44972,2.233756507769699e-05
44973,2.233756507769699e-05
44974,2.233756507769699e-05
44975,2.233756507769699e-05
44976,2.233756507769699e-05
44977,2.233756507769699e-05
44978,2.233756507769699e-05
44979,2.233756507769699e-05
44980,2.233756507769699e-05
44981,2.233756507769699e-05
44982,2.233756507769699e-05
44983,2.233756507769699e-05
44984,2.233756507769699e-05
44985,2.233756507769699e-05
44986,2.233756507769699e-05
44987,2.233756507769699e-05
44988,2.233756507769699e-05
44989,2.233756507769699e-05
44990,2.233756507769699e-05
44991,2.233756507769699e-05
44992,2.233756507769699e-05
44993,2.233756507769699e-05
44994,2.233756507769699e-05
44995,2.233756507769699e-05
44996,2.2258042350523075e-05
44997,2.2258042350523075e-05
44998,2.2258042350523075e-05
44999,2.2258042350523075e-05
45000,2.2258042350523075e-05
45001,2.2258042350523075e-05
45002,2.2258042350523075e-05
45003,2.2258042350523075e-05
45004,2.2258042350523075e-05
45005,2.2258042350523075e-05
45006,2.2258042350523075e-05
45007,2.2258042350523075e-05
45008,2.2258042350523075e-05
45009,2.2258042350523075e-05
45010,2.2258042350523075e-05
45011,2.2258042350523075e-05
45012,2.2258042350523075e-05
45013,2.2258042350523075e-05
45014,2.2258042350523075e-05
45015,2.2258042350523075e-05
45016,2.2258042350523075e-05
45017,2.2258042350523075e-05
45018,2.2258042350523075e-05
45019,2.2258042350523075e-05
45020,2.2258042350523075e-05
45021,2.2258042350523075e-05
45022,2.2258042350523075e-05
45023,2.2258042350523075e-05
45024,2.2258042350523075e-05
45025,2.2258042350523075e-05
45026,2.2258042350523075e-05
45027,2.2098996896175256e-05
45028,2.2098996896175256e-05
45029,2.2098996896175256e-05
45030,2.2098996896175256e-05
45031,2.2098996896175256e-05
45032,2.2098996896175256e-05
45033,2.2098996896175256e-05
45034,2.2098996896175256e-05
45035,2.2098996896175256e-05
45036,2.2098996896175256e-05
45037,2.2098996896175256e-05
45038,2.2098996896175256e-05
45039,2.2098996896175256e-05
45040,2.2098996896175256e-05
45041,2.2098996896175256e-05
45042,2.2098996896175256e-05
45043,2.2098996896175256e-05
45044,2.2098996896175256e-05
45045,2.2098996896175256e-05
45046,2.2098996896175256e-05
45047,2.2098996896175256e-05
45048,2.2098996896175256e-05
45049,2.2098996896175256e-05
45050,2.2098996896175256e-05
45051,2.2098996896175256e-05
45052,2.2098996896175256e-05
45053,2.2098996896175256e-05
45054,2.2098996896175256e-05
45055,2.2098996896175256e-05
45056,2.2098996896175256e-05
45057,2.2098996896175256e-05
45058,2.2098996896175256e-05
45059,2.2098996896175256e-05
45060,2.2098996896175256e-05
45061,2.2098996896175256e-05
45062,2.2098996896175256e-05
45063,2.2098996896175256e-05
45064,2.2098996896175256e-05
45065,2.2098996896175256e-05
45066,2.2098996896175256e-05
45067,2.2098996896175256e-05
45068,2.2098996896175256e-05
45069,2.2098996896175256e-05
45070,2.2098996896175256e-05
45071,2.2098996896175256e-05
45072,2.2098996896175256e-05
45073,2.2098996896175256e-05
45074,2.2098996896175256e-05
45075,2.2098996896175256e-05
45076,2.2098996896175256e-05
45077,2.2098996896175256e-05
45078,2.2098996896175256e-05
45079,2.2098996896175256e-05
45080,2.2098996896175256e-05
45081,2.2098996896175256e-05
45082,2.2098996896175256e-05
45083,2.2098996896175256e-05
45084,2.2098996896175256e-05
45085,2.2098996896175256e-05
45086,2.2098996896175256e-05
45087,2.2098996896175256e-05
45088,2.2098996896175256e-05
45089,2.2098996896175256e-05
45090,2.2098996896175256e-05
45091,2.2098996896175256e-05
45092,2.2098996896175256e-05
45093,2.2098996896175256e-05
45094,2.2098996896175256e-05
45095,2.2098996896175256e-05
45096,2.2098996896175256e-05
45097,2.2098996896175256e-05
45098,2.2098996896175256e-05
45099,2.2098996896175256e-05
45100,2.2098996896175256e-05
45101,2.2098996896175256e-05
45102,2.2098996896175256e-05
45103,2.2098996896175256e-05
45104,2.2098996896175256e-05
45105,2.2098996896175256e-05
45106,2.2098996896175256e-05
45107,2.2098996896175256e-05
45108,2.2098996896175256e-05
45109,2.2098996896175256e-05
45110,2.2098996896175256e-05
45111,2.2098996896175256e-05
45112,2.2098996896175256e-05
45113,2.2098996896175256e-05
45114,2.2098996896175256e-05
45115,2.2098996896175256e-05
45116,2.2098996896175256e-05
45117,2.2098996896175256e-05
45118,2.2098996896175256e-05
45119,2.2098996896175256e-05
45120,2.2098996896175256e-05
45121,2.2098996896175256e-05
45122,2.2098996896175256e-05
45123,2.2098996896175256e-05
45124,2.2098996896175256e-05
45125,2.2098996896175256e-05
45126,2.2098996896175256e-05
45127,2.2098996896175256e-05
45128,2.2098996896175256e-05
45129,2.2098996896175256e-05
45130,2.2098996896175256e-05
45131,2.2098996896175256e-05
45132,2.2098996896175256e-05
45133,2.2098996896175256e-05
45134,2.2098996896175256e-05
45135,2.2098996896175256e-05
45136,2.2098996896175256e-05
45137,2.2098996896175256e-05
45138,2.2098996896175256e-05
45139,2.2098996896175256e-05
45140,2.2098996896175256e-05
45141,2.2098996896175256e-05
45142,2.2098996896175256e-05
45143,2.2098996896175256e-05
45144,2.2098996896175256e-05
45145,2.2098996896175256e-05
45146,2.2098996896175256e-05
45147,2.2098996896175256e-05
45148,2.2098996896175256e-05
45149,2.2098996896175256e-05
45150,2.2098996896175256e-05
45151,2.2098996896175256e-05
45152,2.2098996896175256e-05
45153,2.2098996896175256e-05
45154,2.2098996896175256e-05
45155,2.2098996896175256e-05
45156,2.2098996896175256e-05
45157,2.2098996896175256e-05
45158,2.2098996896175256e-05
45159,2.2098996896175256e-05
45160,2.2098996896175256e-05
45161,2.2098996896175256e-05
45162,2.2098996896175256e-05
45163,2.2098996896175256e-05
45164,2.2098996896175256e-05
45165,2.2098996896175256e-05
45166,2.2098996896175256e-05
45167,2.2098996896175256e-05
45168,2.2098996896175256e-05
45169,2.2098996896175256e-05
45170,2.2098996896175256e-05
45171,2.2098996896175256e-05
45172,2.2098996896175256e-05
45173,2.193995144182744e-05
45174,2.1900190078240488e-05
45175,2.1900190078240488e-05
45176,2.1900190078240488e-05
45177,2.1900190078240488e-05
45178,2.1900190078240488e-05
45179,2.1900190078240488e-05
45180,2.1900190078240488e-05
45181,2.1900190078240488e-05
45182,2.1900190078240488e-05
45183,2.1900190078240488e-05
45184,2.1900190078240488e-05
45185,2.1900190078240488e-05
45186,2.1900190078240488e-05
45187,2.1900190078240488e-05
45188,2.1900190078240488e-05
45189,2.1900190078240488e-05
45190,2.1900190078240488e-05
45191,2.1900190078240488e-05
45192,2.1900190078240488e-05
45193,2.1900190078240488e-05
45194,2.1900190078240488e-05
45195,2.1900190078240488e-05
45196,2.1900190078240488e-05
45197,2.1900190078240488e-05
45198,2.1900190078240488e-05
45199,2.1900190078240488e-05
45200,2.1900190078240488e-05
45201,2.1900190078240488e-05
45202,2.1900190078240488e-05
45203,2.186042871465353e-05
45204,2.186042871465353e-05
45205,2.186042871465353e-05
45206,2.186042871465353e-05
45207,2.186042871465353e-05
45208,2.186042871465353e-05
45209,2.186042871465353e-05
45210,2.186042871465353e-05
45211,2.186042871465353e-05
45212,2.186042871465353e-05
45213,2.186042871465353e-05
45214,2.186042871465353e-05
45215,2.186042871465353e-05
45216,2.186042871465353e-05
45217,2.186042871465353e-05
45218,2.186042871465353e-05
45219,2.186042871465353e-05
45220,2.186042871465353e-05
45221,2.186042871465353e-05
45222,2.186042871465353e-05
45223,2.186042871465353e-05
45224,2.186042871465353e-05
45225,2.186042871465353e-05
45226,2.186042871465353e-05
45227,2.186042871465353e-05
45228,2.186042871465353e-05
45229,2.186042871465353e-05
45230,2.186042871465353e-05
45231,2.186042871465353e-05
45232,2.186042871465353e-05
45233,2.142305371519703e-05
45234,2.142305371519703e-05
45235,2.142305371519703e-05
45236,2.142305371519703e-05
45237,2.142305371519703e-05
45238,2.142305371519703e-05
45239,2.142305371519703e-05
45240,2.142305371519703e-05
45241,2.142305371519703e-05
45242,2.142305371519703e-05
45243,2.142305371519703e-05
45244,2.142305371519703e-05
45245,2.142305371519703e-05
45246,2.142305371519703e-05
45247,2.142305371519703e-05
45248,2.142305371519703e-05
45249,2.142305371519703e-05
45250,2.142305371519703e-05
45251,2.142305371519703e-05
45252,2.142305371519703e-05
45253,2.142305371519703e-05
45254,2.142305371519703e-05
45255,2.142305371519703e-05
45256,2.142305371519703e-05
45257,2.142305371519703e-05
45258,2.142305371519703e-05
45259,2.142305371519703e-05
45260,2.142305371519703e-05
45261,2.142305371519703e-05
45262,2.142305371519703e-05
45263,2.142305371519703e-05
45264,2.142305371519703e-05
45265,2.142305371519703e-05
45266,2.142305371519703e-05
45267,2.142305371519703e-05
45268,2.142305371519703e-05
45269,2.142305371519703e-05
45270,2.142305371519703e-05
45271,2.142305371519703e-05
45272,2.142305371519703e-05
45273,2.142305371519703e-05
45274,2.142305371519703e-05
45275,2.142305371519703e-05
45276,2.142305371519703e-05
45277,2.142305371519703e-05
45278,2.142305371519703e-05
45279,2.142305371519703e-05
45280,2.142305371519703e-05
45281,2.142305371519703e-05
45282,2.142305371519703e-05
45283,2.142305371519703e-05
45284,2.142305371519703e-05
45285,2.142305371519703e-05
45286,2.142305371519703e-05
45287,2.142305371519703e-05
45288,2.142305371519703e-05
45289,2.142305371519703e-05
45290,2.142305371519703e-05
45291,2.142305371519703e-05
45292,2.142305371519703e-05
45293,2.142305371519703e-05
45294,2.142305371519703e-05
45295,2.142305371519703e-05
45296,2.142305371519703e-05
45297,2.142305371519703e-05
45298,2.142305371519703e-05
45299,2.142305371519703e-05
45300,2.142305371519703e-05
45301,2.142305371519703e-05
45302,2.142305371519703e-05
45303,2.142305371519703e-05
45304,2.142305371519703e-05
45305,2.142305371519703e-05
45306,2.142305371519703e-05
45307,2.142305371519703e-05
45308,2.142305371519703e-05
45309,2.142305371519703e-05
45310,2.142305371519703e-05
45311,2.142305371519703e-05
45312,2.142305371519703e-05
45313,2.142305371519703e-05
45314,2.142305371519703e-05
45315,2.142305371519703e-05
45316,2.142305371519703e-05
45317,2.142305371519703e-05
45318,2.142305371519703e-05
45319,2.098567871574053e-05
45320,2.1542337805957897e-05
45321,2.150257644237094e-05
45322,2.150257644237094e-05
45323,2.150257644237094e-05
45324,2.150257644237094e-05
45325,2.150257644237094e-05
45326,2.150257644237094e-05
45327,2.150257644237094e-05
45328,2.150257644237094e-05
45329,2.150257644237094e-05
45330,2.150257644237094e-05
45331,2.150257644237094e-05
45332,2.150257644237094e-05
45333,2.150257644237094e-05
45334,2.150257644237094e-05
45335,2.150257644237094e-05
45336,2.150257644237094e-05
45337,2.150257644237094e-05
45338,2.150257644237094e-05
45339,2.150257644237094e-05
45340,2.150257644237094e-05
45341,2.150257644237094e-05
45342,2.150257644237094e-05
45343,2.150257644237094e-05
45344,2.150257644237094e-05
45345,2.150257644237094e-05
45346,2.150257644237094e-05
45347,2.150257644237094e-05
45348,2.150257644237094e-05
45349,2.150257644237094e-05
45350,2.150257644237094e-05
45351,2.150257644237094e-05
45352,2.150257644237094e-05
45353,2.150257644237094e-05
45354,2.150257644237094e-05
45355,2.150257644237094e-05
45356,2.150257644237094e-05
45357,2.150257644237094e-05
45358,2.150257644237094e-05
45359,2.150257644237094e-05
45360,2.150257644237094e-05
45361,2.150257644237094e-05
45362,2.150257644237094e-05
45363,2.150257644237094e-05
45364,2.150257644237094e-05
45365,2.150257644237094e-05
45366,2.150257644237094e-05
45367,2.150257644237094e-05
45368,2.150257644237094e-05
45369,2.150257644237094e-05
45370,2.150257644237094e-05
45371,2.150257644237094e-05
45372,2.150257644237094e-05
45373,2.150257644237094e-05
45374,2.150257644237094e-05
45375,2.150257644237094e-05
45376,2.150257644237094e-05
45377,2.150257644237094e-05
45378,2.150257644237094e-05
45379,2.1462815078783986e-05
45380,2.1423053715197036e-05
45381,2.1423053715197036e-05
45382,2.1423053715197036e-05
45383,2.1423053715197036e-05
45384,2.1423053715197036e-05
45385,2.1423053715197036e-05
45386,2.1423053715197036e-05
45387,2.1423053715197036e-05
45388,2.1423053715197036e-05
45389,2.1423053715197036e-05
45390,2.1423053715197036e-05
45391,2.1423053715197036e-05
45392,2.1423053715197036e-05
45393,2.1423053715197036e-05
45394,2.1423053715197036e-05
45395,2.1423053715197036e-05
45396,2.1423053715197036e-05
45397,2.1423053715197036e-05
45398,2.1423053715197036e-05
45399,2.1423053715197036e-05
45400,2.1423053715197036e-05
45401,2.1423053715197036e-05
45402,2.1423053715197036e-05
45403,2.1423053715197036e-05
45404,2.1423053715197036e-05
45405,2.1423053715197036e-05
45406,2.1423053715197036e-05
45407,2.1423053715197036e-05
45408,2.1423053715197036e-05
45409,2.1423053715197036e-05
45410,2.1423053715197036e-05
45411,2.1423053715197036e-05
45412,2.1423053715197036e-05
45413,2.1423053715197036e-05
45414,2.1423053715197036e-05
45415,2.1423053715197036e-05
45416,2.1423053715197036e-05
45417,2.1423053715197036e-05
45418,2.1423053715197036e-05
45419,2.1423053715197036e-05
45420,2.1423053715197036e-05
45421,2.1423053715197036e-05
45422,2.1423053715197036e-05
45423,2.1423053715197036e-05
45424,2.1423053715197036e-05
45425,2.1423053715197036e-05
45426,2.1423053715197036e-05
45427,2.1423053715197036e-05
45428,2.1423053715197036e-05
45429,2.1423053715197036e-05
45430,2.1423053715197036e-05
45431,2.1423053715197036e-05
45432,2.1423053715197036e-05
45433,2.1423053715197036e-05
45434,2.1423053715197036e-05
45435,2.1423053715197036e-05
45436,2.1423053715197036e-05
45437,2.1423053715197036e-05
45438,2.138329235161008e-05
45439,2.1462815078783986e-05
45440,2.1462815078783986e-05
45441,2.1462815078783986e-05
45442,2.1462815078783986e-05
45443,2.1462815078783986e-05
45444,2.1462815078783986e-05
45445,2.1462815078783986e-05
45446,2.1462815078783986e-05
45447,2.1462815078783986e-05
45448,2.1462815078783986e-05
45449,2.1462815078783986e-05
45450,2.1462815078783986e-05
45451,2.1462815078783986e-05
45452,2.1462815078783986e-05
45453,2.1462815078783986e-05
45454,2.1462815078783986e-05
45455,2.1462815078783986e-05
45456,2.1462815078783986e-05
45457,2.1462815078783986e-05
45458,2.1462815078783986e-05
45459,2.1462815078783986e-05
45460,2.1462815078783986e-05
45461,2.1462815078783986e-05
45462,2.1462815078783986e-05
45463,2.1462815078783986e-05
45464,2.1462815078783986e-05
45465,2.1462815078783986e-05
45466,2.1462815078783986e-05
45467,2.1462815078783986e-05
45468,2.1462815078783986e-05
45469,2.1462815078783986e-05
45470,2.1462815078783986e-05
45471,2.1462815078783986e-05
45472,2.1462815078783986e-05
45473,2.1462815078783986e-05
45474,2.1462815078783986e-05
45475,2.1462815078783986e-05
45476,2.1462815078783986e-05
45477,2.1462815078783986e-05
45478,2.1462815078783986e-05
45479,2.1462815078783986e-05
45480,2.1462815078783986e-05
45481,2.1462815078783986e-05
45482,2.1462815078783986e-05
45483,2.1462815078783986e-05
45484,2.1462815078783986e-05
45485,2.1462815078783986e-05
45486,2.1462815078783986e-05
45487,2.1462815078783986e-05
45488,2.1462815078783986e-05
45489,2.1462815078783986e-05
45490,2.1462815078783986e-05
45491,2.1462815078783986e-05
45492,2.1462815078783986e-05
45493,2.1462815078783986e-05
45494,2.1462815078783986e-05
45495,2.1462815078783986e-05
45496,2.1462815078783986e-05
45497,2.1462815078783986e-05
45498,2.1542337805957897e-05
45499,2.1383292351610075e-05
45500,2.1383292351610075e-05
45501,2.1383292351610075e-05
45502,2.1383292351610075e-05
45503,2.1383292351610075e-05
45504,2.1383292351610075e-05
45505,2.1383292351610075e-05
45506,2.1383292351610075e-05
45507,2.1383292351610075e-05
45508,2.1383292351610075e-05
45509,2.1383292351610075e-05
45510,2.1383292351610075e-05
45511,2.1383292351610075e-05
45512,2.1383292351610075e-05
45513,2.1383292351610075e-05
45514,2.1383292351610075e-05
45515,2.1383292351610075e-05
45516,2.1383292351610075e-05
45517,2.1383292351610075e-05
45518,2.1383292351610075e-05
45519,2.1383292351610075e-05
45520,2.1383292351610075e-05
45521,2.1383292351610075e-05
45522,2.1383292351610075e-05
45523,2.1383292351610075e-05
45524,2.1383292351610075e-05
45525,2.1383292351610075e-05
45526,2.1383292351610075e-05
45527,2.1383292351610075e-05
45528,2.1383292351610075e-05
45529,2.1383292351610075e-05
45530,2.1383292351610075e-05
45531,2.1383292351610075e-05
45532,2.1383292351610075e-05
45533,2.1383292351610075e-05
45534,2.1383292351610075e-05
45535,2.1383292351610075e-05
45536,2.1383292351610075e-05
45537,2.1383292351610075e-05
45538,2.1383292351610075e-05
45539,2.1383292351610075e-05
45540,2.1383292351610075e-05
45541,2.1383292351610075e-05
45542,2.1383292351610075e-05
45543,2.1383292351610075e-05
45544,2.1383292351610075e-05
45545,2.1383292351610075e-05
45546,2.1383292351610075e-05
45547,2.1383292351610075e-05
45548,2.1383292351610075e-05
45549,2.1383292351610075e-05
45550,2.1383292351610075e-05
45551,2.1383292351610075e-05
45552,2.1383292351610075e-05
45553,2.1383292351610075e-05
45554,2.1383292351610075e-05
45555,2.1383292351610075e-05
45556,2.1383292351610075e-05
45557,2.1383292351610075e-05
45558,2.1383292351610075e-05
45559,2.1383292351610075e-05
45560,2.1383292351610075e-05
45561,2.1383292351610075e-05
45562,2.1383292351610075e-05
45563,2.1383292351610075e-05
45564,2.1383292351610075e-05
45565,2.1383292351610075e-05
45566,2.1383292351610075e-05
45567,2.1383292351610075e-05
45568,2.1383292351610075e-05
45569,2.1383292351610075e-05
45570,2.1383292351610075e-05
45571,2.1383292351610075e-05
45572,2.1383292351610075e-05
45573,2.1383292351610075e-05
45574,2.1383292351610075e-05
45575,2.1383292351610075e-05
45576,2.1383292351610075e-05
45577,2.1383292351610075e-05
45578,2.1383292351610075e-05
45579,2.1383292351610075e-05
45580,2.1383292351610075e-05
45581,2.1383292351610075e-05
45582,2.1383292351610075e-05
45583,2.1383292351610075e-05
45584,2.1383292351610075e-05
45585,2.1383292351610075e-05
45586,2.1383292351610075e-05
45587,2.1383292351610075e-05
45588,2.1383292351610075e-05
45589,2.1383292351610075e-05
45590,2.1383292351610075e-05
45591,2.1383292351610075e-05
45592,2.1383292351610075e-05
45593,2.1383292351610075e-05
45594,2.1383292351610075e-05
45595,2.1383292351610075e-05
45596,2.1383292351610075e-05
45597,2.1383292351610075e-05
45598,2.1383292351610075e-05
45599,2.1383292351610075e-05
45600,2.1383292351610075e-05
45601,2.1383292351610075e-05
45602,2.1383292351610075e-05
45603,2.1383292351610075e-05
45604,2.1383292351610075e-05
45605,2.1383292351610075e-05
45606,2.1383292351610075e-05
45607,2.1383292351610075e-05
45608,2.1383292351610075e-05
45609,2.1383292351610075e-05
45610,2.1383292351610075e-05
45611,2.1383292351610075e-05
45612,2.1383292351610075e-05
45613,2.1383292351610075e-05
45614,2.1383292351610075e-05
45615,2.1383292351610075e-05
45616,2.1224246897262257e-05
45617,2.1144724170088353e-05
45618,2.1144724170088353e-05
45619,2.1144724170088353e-05
45620,2.1144724170088353e-05
45621,2.1144724170088353e-05
45622,2.1144724170088353e-05
45623,2.1144724170088353e-05
45624,2.1144724170088353e-05
45625,2.1144724170088353e-05
45626,2.1144724170088353e-05
45627,2.1144724170088353e-05
45628,2.1144724170088353e-05
45629,2.1144724170088353e-05
45630,2.1144724170088353e-05
45631,2.1144724170088353e-05
45632,2.1144724170088353e-05
45633,2.1144724170088353e-05
45634,2.1144724170088353e-05
45635,2.1144724170088353e-05
45636,2.1144724170088353e-05
45637,2.1144724170088353e-05
45638,2.1144724170088353e-05
45639,2.1144724170088353e-05
45640,2.1144724170088353e-05
45641,2.1144724170088353e-05
45642,2.1144724170088353e-05
45643,2.1144724170088353e-05
45644,2.1144724170088353e-05
45645,2.1065201442914442e-05
45646,2.086639462497967e-05
45647,2.086639462497967e-05
45648,2.086639462497967e-05
45649,2.086639462497967e-05
45650,2.086639462497967e-05
45651,2.086639462497967e-05
45652,2.086639462497967e-05
45653,2.086639462497967e-05
45654,2.086639462497967e-05
45655,2.086639462497967e-05
45656,2.086639462497967e-05
45657,2.086639462497967e-05
45658,2.086639462497967e-05
45659,2.086639462497967e-05
45660,2.086639462497967e-05
45661,2.086639462497967e-05
45662,2.086639462497967e-05
45663,2.086639462497967e-05
45664,2.086639462497967e-05
45665,2.086639462497967e-05
45666,2.086639462497967e-05
45667,2.086639462497967e-05
45668,2.086639462497967e-05
45669,2.086639462497967e-05
45670,2.086639462497967e-05
45671,2.086639462497967e-05
45672,2.086639462497967e-05
45673,2.086639462497967e-05
45674,2.0667587807044894e-05
45675,2.0627826443457937e-05
45676,2.0627826443457937e-05
45677,2.0627826443457937e-05
45678,2.0627826443457937e-05
45679,2.0627826443457937e-05
45680,2.0627826443457937e-05
45681,2.0627826443457937e-05
45682,2.0627826443457937e-05
45683,2.0627826443457937e-05
45684,2.0627826443457937e-05
45685,2.0627826443457937e-05
45686,2.0627826443457937e-05
45687,2.0627826443457937e-05
45688,2.0627826443457937e-05
45689,2.0627826443457937e-05
45690,2.0627826443457937e-05
45691,2.0627826443457937e-05
45692,2.0627826443457937e-05
45693,2.0627826443457937e-05
45694,2.0627826443457937e-05
45695,2.0627826443457937e-05
45696,2.0627826443457937e-05
45697,2.0627826443457937e-05
45698,2.0627826443457937e-05
45699,2.0627826443457937e-05
45700,2.0627826443457937e-05
45701,2.0627826443457937e-05
45702,2.0627826443457937e-05
45703,2.0588065079870987e-05
45704,2.098567871574053e-05
45705,2.0826633261392712e-05
45706,2.0826633261392712e-05
45707,2.0826633261392712e-05
45708,2.0826633261392712e-05
45709,2.0826633261392712e-05
45710,2.0826633261392712e-05
45711,2.0826633261392712e-05
45712,2.0826633261392712e-05
45713,2.0826633261392712e-05
45714,2.0826633261392712e-05
45715,2.0826633261392712e-05
45716,2.0826633261392712e-05
45717,2.0826633261392712e-05
45718,2.0826633261392712e-05
45719,2.0826633261392712e-05
45720,2.0826633261392712e-05
45721,2.0826633261392712e-05
45722,2.0826633261392712e-05
45723,2.0826633261392712e-05
45724,2.0826633261392712e-05
45725,2.0826633261392712e-05
45726,2.0826633261392712e-05
45727,2.0826633261392712e-05
45728,2.0826633261392712e-05
45729,2.0826633261392712e-05
45730,2.0826633261392712e-05
45731,2.0826633261392712e-05
45732,2.0826633261392712e-05
45733,2.0826633261392712e-05
45734,2.0826633261392712e-05
45735,2.0826633261392712e-05
45736,2.0826633261392712e-05
45737,2.0826633261392712e-05
45738,2.0826633261392712e-05
45739,2.0826633261392712e-05
45740,2.0826633261392712e-05
45741,2.0826633261392712e-05
45742,2.0826633261392712e-05
45743,2.0826633261392712e-05
45744,2.0826633261392712e-05
45745,2.0826633261392712e-05
45746,2.0826633261392712e-05
45747,2.0826633261392712e-05
45748,2.0826633261392712e-05
45749,2.0826633261392712e-05
45750,2.0826633261392712e-05
45751,2.0826633261392712e-05
45752,2.0826633261392712e-05
45753,2.0826633261392712e-05
45754,2.0826633261392712e-05
45755,2.0826633261392712e-05
45756,2.0826633261392712e-05
45757,2.0826633261392712e-05
45758,2.0826633261392712e-05
45759,2.0826633261392712e-05
45760,2.0826633261392712e-05
45761,2.0826633261392712e-05
45762,2.0826633261392712e-05
45763,2.0826633261392712e-05
45764,2.0826633261392712e-05
45765,2.0826633261392712e-05
45766,2.0826633261392712e-05
45767,2.0826633261392712e-05
45768,2.0826633261392712e-05
45769,2.0826633261392712e-05
45770,2.0826633261392712e-05
45771,2.0826633261392712e-05
45772,2.0826633261392712e-05
45773,2.0826633261392712e-05
45774,2.0826633261392712e-05
45775,2.0826633261392712e-05
45776,2.0826633261392712e-05
45777,2.0826633261392712e-05
45778,2.0826633261392712e-05
45779,2.0826633261392712e-05
45780,2.0826633261392712e-05
45781,2.0826633261392712e-05
45782,2.0826633261392712e-05
45783,2.0826633261392712e-05
45784,2.0826633261392712e-05
45785,2.0826633261392712e-05
45786,2.0826633261392712e-05
45787,2.0826633261392712e-05
45788,2.0826633261392712e-05
45789,2.0826633261392712e-05
45790,2.0826633261392712e-05
45791,2.0826633261392712e-05
45792,2.0826633261392712e-05
45793,2.0826633261392712e-05
45794,2.0826633261392712e-05
45795,2.0826633261392712e-05
45796,2.0826633261392712e-05
45797,2.0826633261392712e-05
45798,2.0826633261392712e-05
45799,2.0826633261392712e-05
45800,2.0826633261392712e-05
45801,2.0826633261392712e-05
45802,2.0826633261392712e-05
45803,2.0826633261392712e-05
45804,2.0826633261392712e-05
45805,2.0826633261392712e-05
45806,2.0826633261392712e-05
45807,2.0826633261392712e-05
45808,2.0826633261392712e-05
45809,2.0826633261392712e-05
45810,2.0826633261392712e-05
45811,2.0826633261392712e-05
45812,2.0826633261392712e-05
45813,2.0826633261392712e-05
45814,2.0826633261392712e-05
45815,2.0826633261392712e-05
45816,2.0826633261392712e-05
45817,2.0826633261392712e-05
45818,2.0826633261392712e-05
45819,2.0826633261392712e-05
45820,2.0826633261392712e-05
45821,2.0826633261392712e-05
45822,2.0667587807044894e-05
45823,2.0627826443457937e-05
45824,2.0627826443457937e-05
45825,2.0627826443457937e-05
45826,2.0627826443457937e-05
45827,2.0627826443457937e-05
45828,2.0627826443457937e-05
45829,2.0627826443457937e-05
45830,2.0627826443457937e-05
45831,2.0627826443457937e-05
45832,2.0627826443457937e-05
45833,2.0627826443457937e-05
45834,2.0627826443457937e-05
45835,2.0627826443457937e-05
45836,2.0627826443457937e-05
45837,2.0627826443457937e-05
45838,2.0627826443457937e-05
45839,2.0627826443457937e-05
45840,2.0627826443457937e-05
45841,2.0627826443457937e-05
45842,2.0627826443457937e-05
45843,2.0627826443457937e-05
45844,2.0627826443457937e-05
45845,2.0627826443457937e-05
45846,2.0627826443457937e-05
