source,target
61160000001444,1444
2745,2745000000807
2745000000807,807
2746,274600000010618
274600000010618,10618
2746,27460000006173
27460000006173,6173
2746,27460000006671
27460000006671,6671
2747,27470000001101
27470000001101,1101
2748,2748000000782
2748000000782,782
2749,27490000003107
27490000003107,3107
2749,27490000006531
27490000006531,6531
2750,27500000009438
27500000009438,9438
2751,27510000006364
27510000006364,6364
2751,27510000002341
27510000002341,2341
2752,27520000004769
27520000004769,4769
2752,27520000002643
27520000002643,2643
2752,27520000002803
27520000002803,2803
2753,275300000010840
275300000010840,10840
2753,275300000010837
275300000010837,10837
2754,27540000001458
27540000001458,1458
2754,27540000001485
27540000001485,1485
2755,27550000008344
27550000008344,8344
2755,27550000007554
27550000007554,7554
2756,27560000001433
27560000001433,1433
2756,2756000000950
2756000000950,950
2757,27570000009484
27570000009484,9484
2758,2758000000377
2758000000377,377
2758,27580000006669
27580000006669,6669
2758,27580000008406
27580000008406,8406
2758,2758000000391
2758000000391,391
2759,27590000004312
27590000004312,4312
2759,27590000008265
27590000008265,8265
2760,276000000010130
276000000010130,10130
2760,27600000004611
27600000004611,4611
2761,27610000009946
27610000009946,9946
2761,27610000002468
27610000002468,2468
2762,27620000008364
27620000008364,8364
2763,27630000002789
27630000002789,2789
2763,27630000002735
27630000002735,2735
2764,27640000003532
27640000003532,3532
2765,276500000010640
276500000010640,10640
2765,27650000007421
27650000007421,7421
2765,27650000001799
27650000001799,1799
2766,27660000007491
27660000007491,7491
2766,27660000006731
27660000006731,6731
2767,27670000002891
27670000002891,2891
2768,27680000007594
27680000007594,7594
2768,27680000005035
27680000005035,5035
2768,27680000007581
27680000007581,7581
2769,276900000010289
276900000010289,10289
2769,27690000009178
27690000009178,9178
2769,276900000010053
276900000010053,10053
2770,27700000003489
27700000003489,3489
2771,27710000007326
27710000007326,7326
2772,27720000009276
27720000009276,9276
2773,27730000003954
27730000003954,3954
2774,27740000007497
27740000007497,7497
2777,27770000003953
27770000003953,3953
2778,277800000010870
277800000010870,10870
2779,27790000006961
27790000006961,6961
2779,27790000006956
27790000006956,6956
2780,27800000002802
27800000002802,2802
2780,27800000002078
27800000002078,2078
2781,27810000007402
27810000007402,7402
2781,27810000005991
27810000005991,5991
2782,27820000009154
27820000009154,9154
2782,2782000000284
2782000000284,284
2783,27830000005229
27830000005229,5229
2783,27830000006653
27830000006653,6653
2783,27830000006661
27830000006661,6661
2784,27840000009449
27840000009449,9449
2785,27850000002248
27850000002248,2248
2785,27850000007796
27850000007796,7796
2786,27860000009786
27860000009786,9786
2786,2786000000203
2786000000203,203
2786,27860000002787
27860000002787,2787
2787,27870000002786
27870000002786,2786
2787,27870000002788
27870000002788,2788
2788,27880000003209
27880000003209,3209
2788,27880000005427
27880000005427,5427
2788,27880000002787
27880000002787,2787
2789,27890000002794
27890000002794,2794
2789,27890000002763
27890000002763,2763
2792,27920000001128
27920000001128,1128
2792,27920000005230
27920000005230,5230
2793,27930000002937
27930000002937,2937
2793,27930000008526
27930000008526,8526
2794,27940000002817
27940000002817,2817
2794,27940000002789
27940000002789,2789
2794,27940000002839
27940000002839,2839
2795,27950000002796
27950000002796,2796
2795,27950000002813
27950000002813,2813
2795,27950000002798
27950000002798,2798
2796,27960000002801
27960000002801,2801
2796,27960000002795
27960000002795,2795
2796,27960000003518
27960000003518,3518
2797,27970000002070
27970000002070,2070
2798,27980000002800
27980000002800,2800
2798,27980000002795
27980000002795,2795
2799,27990000009416
27990000009416,9416
2799,27990000002840
27990000002840,2840
2799,27990000005725
27990000005725,5725
2800,28000000002801
28000000002801,2801
2800,28000000004043
28000000004043,4043
2800,28000000002798
28000000002798,2798
2801,28010000002800
28010000002800,2800
2801,28010000002796
28010000002796,2796
2801,28010000004045
28010000004045,4045
2802,28020000002873
28020000002873,2873
2802,28020000002409
28020000002409,2409
2803,28030000002752
28030000002752,2752
2803,2803000000954
2803000000954,954
2803,28030000009157
28030000009157,9157
2804,28040000003219
28040000003219,3219
2805,28050000009231
28050000009231,9231
2806,2806000000263
2806000000263,263
2806,28060000002919
28060000002919,2919
2807,28070000002882
28070000002882,2882
2807,28070000002181
28070000002181,2181
2808,28080000004304
28080000004304,4304
2808,28080000001130
28080000001130,1130
2809,2809000000697
2809000000697,697
2809,28090000001146
28090000001146,1146
2809,2809000000902
2809000000902,902
2810,28100000008050
28100000008050,8050
2810,28100000002188
28100000002188,2188
2811,28110000009553
28110000009553,9553
2811,28110000009565
28110000009565,9565
2812,28120000003963
28120000003963,3963
2812,28120000001669
28120000001669,1669
2813,28130000002795
28130000002795,2795
2813,28130000002780
28130000002780,2780
2814,28140000002816
28140000002816,2816
2814,28140000002833
28140000002833,2833
2815,28150000001666
28150000001666,1666
2815,28150000003956
28150000003956,3956
2816,28160000007549
28160000007549,7549
2816,28160000002814
28160000002814,2814
2817,28170000002794
28170000002794,2794
2817,28170000002839
28170000002839,2839
2818,28180000002938
28180000002938,2938
2820,28200000009837
28200000009837,9837
2820,28200000005270
28200000005270,5270
2821,28210000001368
28210000001368,1368
2821,28210000008420
28210000008420,8420
2822,28220000001835
28220000001835,1835
2822,28220000006117
28220000006117,6117
2822,28220000002861
28220000002861,2861
2823,28230000009086
28230000009086,9086
2823,28230000009431
28230000009431,9431
2824,28240000007210
28240000007210,7210
2824,28240000007868
28240000007868,7868
2825,28250000002817
28250000002817,2817
2826,28260000007357
28260000007357,7357
2826,28260000005422
28260000005422,5422
2827,28270000006418
28270000006418,6418
2827,28270000008100
28270000008100,8100
2828,28280000008548
28280000008548,8548
2829,2829000000473
2829000000473,473
2829,28290000005435
28290000005435,5435
2829,28290000007425
28290000007425,7425
2830,28300000002832
28300000002832,2832
2830,28300000008707
28300000008707,8707
2831,28310000004330
28310000004330,4330
2831,28310000009084
28310000009084,9084
2832,28320000009379
28320000009379,9379
2832,28320000002830
28320000002830,2830
2833,28330000002809
28330000002809,2809
2833,2833000000697
2833000000697,697
2834,28340000002531
28340000002531,2531
2834,2834000000919
2834000000919,919
2835,28350000004
28350000004,4
2836,28360000009040
28360000009040,9040
2836,28360000007795
28360000007795,7795
2837,2837000000875
2837000000875,875
2837,28370000002838
28370000002838,2838
2838,28380000007609
28380000007609,7609
2838,28380000006106
28380000006106,6106
2838,2838000000875
2838000000875,875
2839,28390000002867
28390000002867,2867
2840,28400000003670
28400000003670,3670
2840,28400000002799
28400000002799,2799
2841,28410000007305
28410000007305,7305
2842,28420000009814
28420000009814,9814
2843,28430000001482
28430000001482,1482
2843,28430000006787
28430000006787,6787
2844,28440000003042
28440000003042,3042
2844,2844000000110
2844000000110,110
2845,28450000008036
28450000008036,8036
2846,28460000002847
28460000002847,2847
2847,28470000006367
28470000006367,6367
2848,28480000008566
28480000008566,8566
2849,28490000006550
28490000006550,6550
2850,28500000009560
28500000009560,9560
2850,28500000009842
28500000009842,9842
2850,28500000006138
28500000006138,6138
2851,28510000005815
28510000005815,5815
2852,28520000003134
28520000003134,3134
2853,28530000008292
28530000008292,8292
2854,28540000002853
28540000002853,2853
2855,2855000000707
2855000000707,707
2856,28560000002854
28560000002854,2854
2857,28570000008088
28570000008088,8088
2858,28580000002825
28580000002825,2825
2859,28590000002937
28590000002937,2937
2859,28590000002159
28590000002159,2159
2860,28600000006004
28600000006004,6004
2860,28600000003357
28600000003357,3357
2861,28610000001835
28610000001835,1835
2861,28610000006004
28610000006004,6004
2861,28610000002822
28610000002822,2822
2862,28620000002864
28620000002864,2864
2862,28620000004116
28620000004116,4116
2863,28630000005744
28630000005744,5744
2863,28630000006074
28630000006074,6074
2863,286300000010122
286300000010122,10122
2864,286400000010837
286400000010837,10837
2864,28640000002862
28640000002862,2862
2865,28650000002896
28650000002896,2896
2865,28650000002893
28650000002893,2893
2866,28660000003711
28660000003711,3711
2866,28660000005071
28660000005071,5071
2867,28670000002858
28670000002858,2858
2867,28670000006438
28670000006438,6438
2868,28680000002963
28680000002963,2963
2868,28680000007140
28680000007140,7140
2869,28690000002866
28690000002866,2866
2870,28700000002642
28700000002642,2642
2870,28700000003387
28700000003387,3387
2870,28700000009796
28700000009796,9796
2871,28710000002813
28710000002813,2813
2872,2872000000992
2872000000992,992
2872,2872000000741
2872000000741,741
2873,28730000003145
28730000003145,3145
2873,28730000002871
28730000002871,2871
2874,28740000002793
28740000002793,2793
2874,28740000006117
28740000006117,6117
2875,28750000006168
28750000006168,6168
2875,28750000002317
28750000002317,2317
2876,2876000000797
2876000000797,797
2876,2876000000711
2876000000711,711
2877,28770000005452
28770000005452,5452
2878,28780000003290
28780000003290,3290
2878,287800000010862
287800000010862,10862
2879,28790000009834
28790000009834,9834
2879,28790000003260
28790000003260,3260
2880,28800000005695
28800000005695,5695
2881,28810000002929
28810000002929,2929
2881,28810000002869
28810000002869,2869
2882,28820000002158
28820000002158,2158
2882,28820000002807
28820000002807,2807
2883,28830000006020
28830000006020,6020
2883,28830000002886
28830000002886,2886
2884,28840000005848
28840000005848,5848
2885,288500000010697
288500000010697,10697
2885,28850000005962
28850000005962,5962
2886,2886000000209
2886000000209,209
2886,28860000002883
28860000002883,2883
2889,28890000007987
28890000007987,7987
2890,28900000007009
28900000007009,7009
2891,28910000005382
28910000005382,5382
2892,28920000005096
28920000005096,5096
2893,28930000003330
28930000003330,3330
2894,28940000002901
28940000002901,2901
2896,28960000001359
28960000001359,1359
2897,28970000006529
28970000006529,6529
2897,28970000006341
28970000006341,6341
2897,28970000004774
28970000004774,4774
2898,28980000001594
28980000001594,1594
2898,28980000002901
28980000002901,2901
2898,2898000000838
2898000000838,838
2899,28990000006098
28990000006098,6098
2899,28990000001413
28990000001413,1413
2900,29000000001752
29000000001752,1752
2900,29000000006964
29000000006964,6964
2901,29010000002898
29010000002898,2898
2901,29010000002894
29010000002894,2894
2901,290100000010039
290100000010039,10039
2902,290200000010248
290200000010248,10248
2902,29020000001560
29020000001560,1560
2903,2903000000362
2903000000362,362
2903,2903000000367
2903000000367,367
2905,29050000007392
29050000007392,7392
2905,29050000007456
29050000007456,7456
2906,29060000003187
29060000003187,3187
2906,29060000008148
29060000008148,8148
2907,29070000001022
29070000001022,1022
2907,29070000002910
29070000002910,2910
2907,29070000006111
29070000006111,6111
2908,29080000008780
29080000008780,8780
2908,29080000002167
29080000002167,2167
2909,29090000004081
29090000004081,4081
2909,29090000001067
29090000001067,1067
2910,29100000002139
29100000002139,2139
2911,29110000007842
29110000007842,7842
2911,291100000010262
291100000010262,10262
2912,29120000002324
29120000002324,2324
2912,29120000004446
29120000004446,4446
2913,291300000010472
291300000010472,10472
2913,2913000000314
2913000000314,314
2913,291300000010547
291300000010547,10547
2913,29130000004406
29130000004406,4406
2914,29140000001070
29140000001070,1070
2915,29150000009867
29150000009867,9867
2915,29150000002285
29150000002285,2285
2916,29160000008865
29160000008865,8865
2916,29160000009021
29160000009021,9021
2916,29160000002917
29160000002917,2917
2917,29170000002916
29170000002916,2916
2917,29170000007917
29170000007917,7917
2918,29180000002806
29180000002806,2806
1346,13460000002919
13460000002919,2919
2919,29190000002920
29190000002920,2920
2920,29200000002922
29200000002922,2922
2920,29200000001779
29200000001779,1779
2921,29210000005615
29210000005615,5615
2922,29220000002924
29220000002924,2924
2923,29230000007818
29230000007818,7818
2923,29230000007012
29230000007012,7012
2924,29240000001346
29240000001346,1346
2924,29240000008420
29240000008420,8420
2925,29250000005198
29250000005198,5198
2925,29250000008702
29250000008702,8702
2926,2926000000643
2926000000643,643
2926,29260000004219
29260000004219,4219
2927,29270000004977
29270000004977,4977
2927,29270000003963
29270000003963,3963
2927,29270000003620
29270000003620,3620
2928,29280000001880
29280000001880,1880
2928,29280000001885
29280000001885,1885
2929,29290000008408
29290000008408,8408
2929,29290000002881
29290000002881,2881
2930,29300000006089
29300000006089,6089
2930,293000000010876
293000000010876,10876
2930,29300000008889
29300000008889,8889
2931,29310000002818
29310000002818,2818
2931,29310000002932
29310000002932,2932
2932,29320000007673
29320000007673,7673
2933,29330000004342
29330000004342,4342
2934,29340000001993
29340000001993,1993
2934,29340000006962
29340000006962,6962
2934,29340000001998
29340000001998,1998
2935,2935000000569
2935000000569,569
2936,29360000002940
29360000002940,2940
2936,29360000001118
29360000001118,1118
2937,29370000002793
29370000002793,2793
2937,29370000002874
29370000002874,2874
2937,29370000002859
29370000002859,2859
2938,2938000000386
2938000000386,386
2939,2939000000888
2939000000888,888
2940,29400000002941
29400000002941,2941
